@relation 'dc_listings - full-weka.filters.unsupervised.attribute.Remove-R36-weka.filters.unsupervised.attribute.Remove-R6-8-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V'

@attribute host_is_superhost {FALSE,TRUE}
@attribute host_listings_count numeric
@attribute host_total_listings_count numeric
@attribute host_has_profile_pic {TRUE,FALSE}
@attribute host_identity_verified {TRUE,FALSE}
@attribute room_type {'Private room','Entire home/apt','Hotel room','Shared room'}
@attribute accommodates numeric
@attribute bedrooms numeric
@attribute beds numeric
@attribute minimum_nights numeric
@attribute maximum_nights numeric
@attribute has_availability {TRUE,FALSE}
@attribute availability_30 numeric
@attribute availability_60 numeric
@attribute availability_90 numeric
@attribute availability_365 numeric
@attribute number_of_reviews numeric
@attribute number_of_reviews_ltm numeric
@attribute number_of_reviews_l30d numeric
@attribute review_scores_rating numeric
@attribute review_scores_accuracy numeric
@attribute review_scores_cleanliness numeric
@attribute review_scores_checkin numeric
@attribute review_scores_communication numeric
@attribute review_scores_location numeric
@attribute review_scores_value numeric
@attribute instant_bookable {FALSE,TRUE}
@attribute calculated_host_listings_count numeric
@attribute calculated_host_listings_count_entire_homes numeric
@attribute calculated_host_listings_count_private_rooms numeric
@attribute calculated_host_listings_count_shared_rooms numeric
@attribute reviews_per_month numeric
@attribute dist_from_subway_in_miles numeric
@attribute dist_from_airport_in_miles numeric
@attribute dist_from_city_center numeric
@attribute price numeric

@data
FALSE,1,2,TRUE,TRUE,'Private room',1,1,1,30,1125,TRUE,0,0,9,68,68,1,0,4.69,4.88,4.69,4.93,4.87,4.52,4.88,FALSE,1,0,1,0,0.59,1.52299,7.265469,4.7778,45
FALSE,4,8,TRUE,TRUE,'Private room',3,1,2,1,30,TRUE,8,16,44,134,464,55,6,4.73,4.81,4.85,4.87,4.87,4.94,4.7,FALSE,4,1,3,0,3.99,0.171074,3.868742,0.467022,113
TRUE,3,6,TRUE,FALSE,'Entire home/apt',4,2,2,2,31,TRUE,8,22,49,204,198,53,4,4.95,4.97,4.95,4.98,4.96,4.97,4.89,TRUE,1,1,0,0,3.99,1.014265,4.268714,1.537013,175
TRUE,1,1,TRUE,TRUE,'Entire home/apt',3,1,1,2,1125,TRUE,2,11,26,178,144,53,4,4.89,4.93,4.92,5,4.92,4.97,4.87,TRUE,1,1,0,0,3.99,0.435439,3.788937,2.086496,106
FALSE,71,79,TRUE,TRUE,'Private room',1,1,1,31,365,TRUE,21,51,81,250,18,3,1,4.5,4.56,4.25,4.94,4.75,5,4.5,FALSE,46,0,46,0,0.26,0.475167,4.693796,1.37466,35
TRUE,3,4,TRUE,TRUE,'Private room',1,1,1,31,1125,TRUE,29,59,89,364,27,21,1,4.78,4.74,4.67,4.93,4.93,4.37,4.78,FALSE,3,0,3,0,0.26,0.184823,5.996557,4.966186,46
FALSE,1,1,TRUE,TRUE,'Entire home/apt',4,1,3,70,1125,TRUE,0,0,13,287,22,4,1,4.95,4.95,5,4.95,4.95,4.62,4.71,FALSE,1,1,0,0,0.26,0.708903,6.601655,2.905797,110
FALSE,2,2,TRUE,TRUE,'Entire home/apt',3,1,1,31,1125,TRUE,30,60,90,365,22,2,0,4.41,4.73,4.64,5,4.45,4.91,4.59,FALSE,2,2,0,0,0.26,0.064673,5.184834,1.39036,135
TRUE,4,5,TRUE,TRUE,'Private room',1,1,1,31,1125,TRUE,1,2,2,169,20,5,0,5,5,4.9,5,5,5,4.95,FALSE,3,0,3,0,0.26,0.574771,4.55099,0.808093,67
FALSE,19,24,TRUE,TRUE,'Private room',2,1,1,31,1125,TRUE,30,60,90,365,17,3,1,4.19,4.31,3.75,4.44,4.06,4.25,4.19,FALSE,16,1,15,0,0.26,0.553881,6.190509,4.836258,45
FALSE,1,2,TRUE,TRUE,'Entire home/apt',8,4,3,31,1125,TRUE,0,0,22,111,4,0,0,5,5,4.5,5,5,5,4.75,FALSE,1,1,0,0,0.26,0.556075,5.672802,1.873356,200
FALSE,1,4,TRUE,TRUE,'Entire home/apt',5,2,3,31,1000,TRUE,16,34,64,324,19,2,0,4.94,5,4.94,5,5,4.83,4.94,FALSE,1,1,0,0,0.26,0.704256,4.886216,1.601349,174
FALSE,3,3,TRUE,TRUE,'Entire home/apt',4,2,5,2,27,TRUE,0,0,0,0,17,2,0,4.81,4.81,4.81,5,5,4.94,4.56,FALSE,3,3,0,0,0.26,0.179404,4.075538,1.847985,207
FALSE,33,45,TRUE,TRUE,'Hotel room',6,1,6,1,1125,TRUE,14,44,74,349,14,5,0,4.14,4.71,4.43,4.86,4.93,4.36,4.43,FALSE,33,0,2,16,0.26,0.322256,3.115271,3.256796,29
FALSE,1,1,TRUE,TRUE,'Entire home/apt',6,2,3,31,150,TRUE,0,0,0,0,14,0,0,4.92,5,4.92,5,5,4.92,5,TRUE,1,1,0,0,0.26,0.452035,3.597425,2.709352,140
TRUE,10,21,TRUE,FALSE,'Entire home/apt',4,1,3,31,1125,TRUE,30,60,90,364,14,0,0,4.79,4.64,4.79,4.93,4.93,4.86,4.57,FALSE,10,10,0,0,0.26,0.629879,4.594397,0.825463,192
TRUE,5,10,TRUE,TRUE,'Private room',1,1,1,13,1125,TRUE,0,0,12,287,13,5,0,4.85,5,4.92,4.92,5,4.77,4.85,TRUE,5,0,5,0,0.26,0.096958,6.625257,5.40289,67
FALSE,3,6,TRUE,TRUE,'Private room',2,1,1,31,365,TRUE,0,0,0,0,12,0,0,4.33,4.42,4,5,5,4.58,4.5,FALSE,3,0,3,0,0.26,1.224748,5.898545,3.537001,29
FALSE,14,44,TRUE,TRUE,'Private room',1,1,1,20,400,TRUE,0,0,0,269,11,6,0,4.73,4.45,4.27,4.91,5,5,4.45,TRUE,12,2,10,0,0.26,0.18533,4.134309,0.555845,200
FALSE,71,79,TRUE,TRUE,'Private room',1,1,1,31,300,TRUE,0,23,53,328,9,4,1,4.78,4.78,4,4.78,4.89,4.78,4.67,FALSE,46,0,46,0,0.26,0.086771,5.945624,2.197388,39
FALSE,1,1,TRUE,TRUE,'Entire home/apt',4,1,1,2,14,TRUE,1,10,14,83,10,5,0,4.7,4.9,4.6,5,5,4.8,4.9,FALSE,1,1,0,0,0.26,1.087201,4.759399,2.882522,90
FALSE,?,?,?,?,'Entire home/apt',2,1,1,31,731,TRUE,9,9,22,297,3,3,0,3.67,3.67,3.67,5,4,5,3.33,TRUE,157,157,0,0,0.26,0.510305,5.01259,1.243458,99
FALSE,1,1,TRUE,FALSE,'Entire home/apt',4,1,1,31,1125,TRUE,0,0,0,0,6,0,0,4.83,4.83,4.83,4.67,5,4.67,4.67,FALSE,1,1,0,0,0.26,0.672915,5.630273,1.869212,85
FALSE,1,1,TRUE,TRUE,'Entire home/apt',2,1,1,31,1125,TRUE,0,0,0,258,9,0,0,4.67,4.56,4.33,5,4.89,5,4.44,TRUE,1,1,0,0,0.26,0.389261,4.89892,1.180789,150
FALSE,3,3,TRUE,TRUE,'Entire home/apt',7,2,2,31,1125,TRUE,30,60,90,179,7,2,0,4.86,4.86,5,5,5,4.86,4.86,FALSE,1,1,0,0,0.26,0.636094,3.668116,2.41675,249
FALSE,1,1,TRUE,TRUE,'Entire home/apt',6,3,4,31,1125,FALSE,0,0,0,0,6,0,0,3.17,2.83,3.17,4.17,3.83,4.67,2.67,FALSE,1,1,0,0,0.26,0.655812,4.313075,2.419273,84
FALSE,201,253,TRUE,TRUE,'Entire home/apt',5,2,3,31,365,TRUE,0,0,22,297,5,2,0,4.4,4.8,4,5,4.8,5,4.4,FALSE,156,150,5,0,0.26,0.043474,4.500165,0.810606,111
FALSE,4,5,TRUE,FALSE,'Entire home/apt',7,2,5,2,365,TRUE,30,60,90,365,1,1,0,5,4,3,5,5,5,4,TRUE,4,4,0,0,0.26,1.208526,2.439177,5.598918,297
TRUE,10,13,TRUE,TRUE,'Entire home/apt',2,1,1,91,365,TRUE,6,20,50,249,1,1,0,5,5,5,5,5,5,5,TRUE,10,10,0,0,0.26,0.340936,4.133812,1.052214,84
FALSE,1,2,TRUE,TRUE,'Entire home/apt',2,1,1,14,92,TRUE,30,60,90,365,1,1,0,1,1,1,1,1,3,1,TRUE,1,1,0,0,0.26,0.107027,3.414908,2.013209,120
FALSE,778,1341,TRUE,TRUE,'Entire home/apt',7,4,4,2,1125,TRUE,8,18,48,323,1,1,0,5,5,4,5,5,5,5,TRUE,20,20,0,0,0.26,1.758538,5.687969,4.254887,841
FALSE,1,1,TRUE,TRUE,'Entire home/apt',1,2,2,30,90,TRUE,30,60,90,91,1,1,0,5,5,5,5,5,5,5,FALSE,1,1,0,0,0.26,1.109688,4.751066,7.367505,80
FALSE,2,2,TRUE,TRUE,'Entire home/apt',6,2,3,30,1125,TRUE,0,0,21,292,9,2,0,4.22,4.67,3.89,4.78,4.67,4,4.33,FALSE,2,2,0,0,0.26,0.476561,5.861694,7.321784,111
FALSE,2,4,TRUE,TRUE,'Entire home/apt',3,?,2,90,365,TRUE,0,0,0,173,11,0,0,4.55,4.45,4.27,4.45,4.73,4.73,4.55,FALSE,1,1,0,0,0.26,0.25533,3.247444,1.954027,69
TRUE,1,3,TRUE,TRUE,'Entire home/apt',8,4,5,22,1125,TRUE,0,13,43,152,17,2,1,4.94,4.94,5,5,5,4.94,4.76,FALSE,1,1,0,0,0.26,0.360365,8.877092,5.137603,700
TRUE,9,9,TRUE,TRUE,'Entire home/apt',1,1,1,30,1125,TRUE,30,60,90,365,4,2,0,5,5,5,5,5,4.5,4.5,FALSE,5,5,0,0,0.26,0.387907,9.518732,5.972023,135
FALSE,9,14,TRUE,TRUE,'Private room',2,1,1,31,1125,TRUE,0,0,24,299,22,3,0,4.82,4.82,4.82,4.86,4.77,4.1,4.71,FALSE,4,0,4,0,0.24,0.51816,3.074457,5.022286,65
FALSE,2,4,TRUE,TRUE,'Private room',2,1,1,31,1125,TRUE,0,0,0,206,13,5,0,4.92,4.85,4.85,5,5,4.85,4.92,FALSE,2,0,2,0,0.24,0.672465,8.191461,4.491827,22
FALSE,71,79,TRUE,TRUE,'Private room',1,1,1,31,365,TRUE,0,0,0,209,17,2,0,4.29,4.65,4.12,4.47,4.65,4.5,4.4,FALSE,46,0,46,0,0.24,0.446452,4.674914,1.345183,35
FALSE,2,10,TRUE,TRUE,'Entire home/apt',3,?,3,31,395,TRUE,0,16,46,46,22,3,0,4.73,4.59,4.59,4.86,4.86,4.55,4.59,FALSE,1,1,0,0,0.24,0.841143,5.681163,3.16963,75
FALSE,1,2,TRUE,TRUE,'Entire home/apt',4,1,1,31,31,TRUE,0,0,0,0,19,0,0,4.93,4.93,4.8,5,5,4.93,4.93,FALSE,1,1,0,0,0.24,0.600273,4.550199,0.769776,99
FALSE,1,1,TRUE,TRUE,'Entire home/apt',3,1,1,31,1125,TRUE,0,0,0,0,15,0,0,4.8,4.93,4.53,5,4.93,5,4.73,TRUE,1,1,0,0,0.24,0.460553,4.406903,0.800771,105
FALSE,1,1,TRUE,TRUE,'Entire home/apt',3,?,2,31,1125,TRUE,0,0,0,203,16,0,0,4.67,4.8,4.93,4.93,4.93,4.67,4.93,FALSE,1,1,0,0,0.24,0.42437,6.252598,2.575596,52
FALSE,1,1,TRUE,TRUE,'Entire home/apt',5,2,2,31,1125,TRUE,0,0,0,0,15,0,0,4.64,4.79,4.36,5,5,4.93,4.79,TRUE,1,1,0,0,0.24,0.523274,5.523689,1.731296,155
FALSE,2,2,TRUE,TRUE,'Entire home/apt',4,3,3,120,180,TRUE,0,0,0,0,15,0,0,5,5,5,4.79,4.93,5,4.93,FALSE,2,1,1,0,0.24,0.496058,3.389365,2.150836,300
FALSE,1,1,TRUE,TRUE,'Entire home/apt',4,1,2,31,1125,FALSE,0,0,0,0,17,0,0,4.71,4.76,4.82,4.88,4.94,4.82,4.76,FALSE,1,1,0,0,0.24,0.42451,4.686056,0.890113,80
FALSE,1,2,TRUE,TRUE,'Entire home/apt',2,1,1,31,1125,TRUE,14,44,74,349,16,0,0,4.67,4.93,4.8,5,4.79,4.93,4.93,TRUE,1,1,0,0,0.24,0.152763,6.120317,3.004521,90
FALSE,2,4,TRUE,TRUE,'Entire home/apt',2,1,1,31,45,TRUE,0,0,0,0,10,0,0,4.8,4.9,4.9,5,5,5,4.8,FALSE,1,1,0,0,0.24,1.567732,6.561786,4.084805,69
FALSE,2,3,TRUE,FALSE,'Private room',2,2,1,31,45,TRUE,28,58,88,178,15,4,0,4.73,4.73,4.47,4.87,4.93,4.93,4.73,FALSE,2,0,2,0,0.24,0.608039,9.211601,5.409618,70
FALSE,39,65,TRUE,TRUE,'Private room',1,1,1,31,180,TRUE,6,36,66,341,16,0,0,4.63,4.56,4.06,4.88,4.88,4.81,4.56,FALSE,12,0,12,0,0.24,0.040421,5.844965,4.850141,40
FALSE,2,8,TRUE,TRUE,'Private room',2,1,1,31,1125,FALSE,0,0,0,0,14,0,0,4.57,4.71,5,4.93,4.86,4.57,4.71,FALSE,2,0,2,0,0.24,0.545436,8.268035,4.553666,69
FALSE,6,11,TRUE,TRUE,'Private room',1,1,1,31,365,TRUE,0,0,0,268,14,6,1,4.64,4.86,4.36,4.93,4.93,4.79,4.5,TRUE,6,0,6,0,0.24,0.340975,3.690836,0.488801,59
TRUE,4,5,TRUE,TRUE,'Private room',2,1,1,3,300,TRUE,5,10,10,176,13,6,0,5,5,4.92,5,5,4.92,4.85,TRUE,2,0,2,0,0.24,0.286168,2.69049,2.76504,109
FALSE,33,45,TRUE,TRUE,'Shared room',6,1,6,1,90,TRUE,6,36,66,341,13,3,2,4,4.15,4.23,4.23,4,4.31,4.08,FALSE,33,0,2,16,0.24,0.287706,3.175468,3.318212,29
FALSE,1,2,TRUE,TRUE,'Entire home/apt',6,3,3,4,30,TRUE,30,60,89,89,13,1,0,5,5,5,5,5,4.85,4.92,FALSE,1,1,0,0,0.24,0.993555,6.924994,3.164952,1500
FALSE,2,2,TRUE,TRUE,'Private room',1,1,1,2,25,TRUE,0,0,0,0,12,0,0,5,5,5,5,5,5,5,FALSE,2,0,2,0,0.24,0.350203,4.364538,0.582592,62
FALSE,35,36,TRUE,TRUE,'Entire home/apt',2,1,1,31,1125,TRUE,0,0,8,283,9,1,1,4.56,4.44,4.56,4.78,4.44,4.89,3.89,FALSE,33,33,0,0,0.24,0.481116,4.527512,0.725455,70
FALSE,35,36,TRUE,TRUE,'Entire home/apt',2,1,1,31,1125,TRUE,6,36,66,341,9,3,0,4.33,4.44,4.33,4.78,4.56,4.89,4,FALSE,33,33,0,0,0.24,0.542899,3.51901,2.228384,60
FALSE,43,45,TRUE,TRUE,'Shared room',1,1,4,1,365,TRUE,30,60,90,179,9,2,0,3.78,4.33,3.22,4.33,4.33,4.44,4.11,TRUE,18,0,7,11,0.24,0.138634,5.17198,1.399711,48
FALSE,14,16,TRUE,TRUE,'Private room',2,1,1,31,1125,TRUE,30,60,90,326,8,0,0,4.38,4,4.63,4.88,4.13,4.75,4.63,TRUE,14,0,14,0,0.24,0.341065,3.66323,0.540174,362
FALSE,10,10,TRUE,TRUE,'Private room',2,1,1,31,99,TRUE,27,57,87,362,6,0,0,4.67,5,4.33,5,4.83,5,4.67,TRUE,10,0,10,0,0.24,0.317054,3.674591,0.590082,322
FALSE,1,1,TRUE,TRUE,'Entire home/apt',4,2,2,31,366,TRUE,0,0,0,0,8,0,0,5,5,4.63,5,5,4.88,5,TRUE,1,1,0,0,0.24,0.132285,4.186,0.814068,249
FALSE,6,13,TRUE,TRUE,'Private room',4,1,4,1,28,TRUE,30,58,88,317,6,4,0,4.17,4.17,4.33,4.33,4.17,4.5,4.33,TRUE,6,0,4,2,0.24,0.504864,4.477354,0.807017,255
FALSE,1,1,TRUE,TRUE,'Entire home/apt',2,1,1,31,1125,TRUE,0,0,0,225,5,0,0,4.8,5,4.4,5,5,5,4.8,TRUE,1,1,0,0,0.24,0.419164,8.457606,4.669515,85
FALSE,?,?,?,?,'Entire home/apt',2,?,?,31,731,TRUE,6,15,24,299,3,2,0,5,5,5,5,5,5,5,TRUE,157,157,0,0,0.24,0.317957,3.525063,1.106997,86
FALSE,35,158,TRUE,TRUE,'Entire home/apt',5,3,3,31,1125,TRUE,0,0,0,157,4,2,0,5,5,5,5,5,5,5,FALSE,32,32,0,0,0.24,0.915306,4.25924,1.297232,267
FALSE,19,24,TRUE,TRUE,'Private room',1,1,1,31,1125,TRUE,16,16,16,182,6,1,1,3.67,3.33,3.83,4.17,4.17,4.33,4,FALSE,16,1,15,0,0.24,0.528517,6.211001,4.8617,40
TRUE,9,9,TRUE,TRUE,'Entire home/apt',5,5,4,32,120,TRUE,0,0,0,83,5,0,0,4.6,5,5,5,4.8,5,4.6,FALSE,8,3,5,0,0.24,0.662618,8.022731,4.240363,190
FALSE,1,1,TRUE,FALSE,'Entire home/apt',4,1,1,31,60,TRUE,0,2,32,204,5,3,0,5,5,4.8,5,5,5,5,FALSE,1,1,0,0,0.24,0.325988,4.08411,0.285145,300
TRUE,1,1,TRUE,FALSE,'Entire home/apt',8,4,5,1,1125,TRUE,30,60,90,365,3,2,0,5,5,4.33,5,5,5,4.67,TRUE,1,1,0,0,0.24,0.163901,5.379345,2.535994,675
FALSE,201,253,TRUE,TRUE,'Entire home/apt',4,1,2,31,365,TRUE,6,36,66,341,3,2,0,4,4,4.33,4.67,4.33,5,3.67,FALSE,156,150,5,0,0.24,0.254214,4.23284,0.542704,103
TRUE,1,2,TRUE,FALSE,'Entire home/apt',4,2,3,14,49,TRUE,0,12,42,317,3,2,1,5,5,5,5,5,5,4.67,FALSE,1,1,0,0,0.24,0.34832,7.098296,3.653091,120
FALSE,1,4,TRUE,TRUE,'Entire home/apt',2,1,?,31,1125,TRUE,0,0,0,89,3,2,0,5,5,5,5,5,5,5,FALSE,1,1,0,0,0.24,0.423196,5.07643,1.283676,120
FALSE,2,3,TRUE,TRUE,'Private room',1,1,1,31,1125,TRUE,0,13,43,318,3,2,0,5,5,4.67,5,5,4.33,4.67,FALSE,2,0,2,0,0.24,0.39319,6.172673,4.986679,34
FALSE,35,136,TRUE,TRUE,'Entire home/apt',2,1,1,3,365,TRUE,0,0,0,271,1,1,0,5,5,5,5,5,5,5,TRUE,13,13,0,0,0.24,0.27732,5.466638,1.69403,135
FALSE,2,2,TRUE,TRUE,'Entire home/apt',4,1,2,28,365,TRUE,0,0,11,286,1,1,0,5,5,5,5,5,5,5,TRUE,2,2,0,0,0.24,1.327431,4.931439,3.201302,40
FALSE,1870,6605,TRUE,FALSE,'Private room',8,2,4,1,365,TRUE,19,49,79,156,1,1,0,4,5,5,3,4,3,5,TRUE,15,0,15,0,0.24,0.550831,1.873907,2.912597,551
TRUE,1,3,TRUE,TRUE,'Entire home/apt',8,3,3,2,1125,TRUE,14,27,57,147,12,11,0,4.92,4.83,4.67,4.83,4.92,4.75,4.83,TRUE,1,1,0,0,0.24,0.202932,2.819949,4.998435,260
FALSE,39,65,TRUE,TRUE,'Private room',1,1,1,31,1125,TRUE,0,26,56,331,19,0,0,4.74,4.95,4.58,5,5,4.44,4.5,FALSE,12,0,12,0,0.24,0.653513,6.069962,7.227484,38
FALSE,201,253,TRUE,TRUE,'Entire home/apt',2,1,1,4,45,TRUE,0,0,0,136,2,2,0,5,5,5,5,5,5,4.5,FALSE,156,150,5,0,0.24,0.232611,3.482364,2.794858,290
FALSE,3,4,TRUE,FALSE,'Entire home/apt',2,1,1,1,365,TRUE,1,16,46,46,4,1,0,4.75,4.5,4.75,5,3.75,5,4.25,TRUE,3,3,0,0,0.24,0.209852,3.50117,2.849545,179
FALSE,39,65,TRUE,TRUE,'Private room',2,1,1,31,1125,TRUE,0,0,0,222,20,2,0,4.6,4.55,4.3,4.84,4.9,4.15,4.45,FALSE,12,0,12,0,0.24,0.651252,6.085162,7.214958,38
FALSE,31,42,TRUE,TRUE,'Entire home/apt',3,1,1,90,1125,TRUE,0,0,3,278,4,2,0,4.75,5,4.25,4.25,5,5,5,FALSE,31,31,0,0,0.24,0.271947,3.232151,1.920886,70
TRUE,5,6,TRUE,TRUE,'Entire home/apt',2,1,1,180,1125,TRUE,30,47,59,334,32,2,0,4.93,4.97,4.94,4.97,5,4.97,4.78,FALSE,5,5,0,0,0.24,0.289492,3.216895,1.992096,68
FALSE,?,?,?,?,'Entire home/apt',2,1,1,30,731,TRUE,13,43,73,348,5,2,0,4.8,4.8,4.8,5,5,5,4,TRUE,157,157,0,0,0.24,0.417754,3.353662,2.600278,106
FALSE,71,79,TRUE,TRUE,'Private room',1,1,1,14,200,TRUE,6,26,36,311,6,3,1,5,5,5,5,5,5,5,FALSE,46,0,46,0,0.24,0.527366,9.724629,5.941735,35
FALSE,1,1,TRUE,TRUE,'Entire home/apt',3,1,1,31,120,TRUE,0,0,0,0,18,0,0,4.83,4.83,4.78,5,5,4.94,4.94,FALSE,1,1,0,0,0.18,0.046519,2.827171,2.311977,120
FALSE,71,79,TRUE,TRUE,'Private room',1,1,1,31,365,TRUE,0,0,0,168,16,4,0,4.44,4.38,4,4.75,4.75,4.88,4.19,FALSE,46,0,46,0,0.18,0.034978,5.968961,2.23919,39
FALSE,2,4,TRUE,TRUE,'Private room',2,1,1,31,1125,TRUE,0,0,0,43,18,2,0,4.78,4.67,4.61,4.78,4.78,4.56,4.89,FALSE,2,0,2,0,0.18,0.699023,8.267023,4.578328,26
TRUE,6,6,TRUE,TRUE,'Private room',2,1,1,30,10000,TRUE,0,0,0,105,22,0,0,4.72,4.7,4.42,5,4.85,4.25,4.5,FALSE,5,3,2,0,0.18,0.936642,6.285265,2.50319,59
FALSE,2,2,TRUE,TRUE,'Entire home/apt',2,?,1,4,150,TRUE,0,0,2,2,16,3,2,4.31,4.67,4.47,4.87,4.73,4.67,4.6,FALSE,2,2,0,0,0.18,0.787738,5.799085,2.015806,60
TRUE,5,5,TRUE,TRUE,'Private room',2,1,1,1,1125,TRUE,0,27,57,215,18,2,0,4.89,5,4.41,4.94,5,4.61,4.94,FALSE,5,0,5,0,0.18,0.723486,7.954309,4.1722,65
FALSE,3,3,TRUE,TRUE,'Private room',1,1,1,31,1125,TRUE,23,53,83,358,18,0,0,4.94,5,4.67,5,5,4.72,4.94,FALSE,3,0,3,0,0.18,0.923516,9.005509,5.205611,300
FALSE,1,5,TRUE,TRUE,'Entire home/apt',3,1,1,31,1125,TRUE,0,0,0,0,14,3,0,4.77,4.92,4.85,4.62,4.92,5,4.85,FALSE,1,1,0,0,0.18,0.18919,3.884019,0.501776,102
FALSE,68,147,TRUE,TRUE,'Entire home/apt',5,2,2,3,365,TRUE,5,20,50,92,14,3,0,4.43,4.43,4.43,4.64,4.64,4.93,4.36,FALSE,17,17,0,0,0.18,0.277535,3.564405,0.798266,440
FALSE,1,2,TRUE,TRUE,'Private room',2,1,2,31,1125,FALSE,0,0,0,0,13,0,0,4.82,5,4.55,5,5,4.73,5,FALSE,1,0,1,0,0.18,0.386889,4.701291,1.217505,65
FALSE,1,1,TRUE,TRUE,'Entire home/apt',5,3,2,31,180,TRUE,23,53,79,354,9,1,0,5,5,5,5,5,5,5,FALSE,1,1,0,0,0.18,0.666549,7.55712,4.361369,300
FALSE,71,79,TRUE,TRUE,'Private room',1,1,1,31,399,TRUE,8,38,68,247,12,2,0,4.17,4.25,3.83,4.92,4.75,4.5,4.17,FALSE,46,0,46,0,0.18,0.603527,4.815677,1.498185,36
FALSE,1,1,TRUE,FALSE,'Private room',2,1,1,31,93,FALSE,0,0,0,0,10,0,0,5,4.88,4.75,5,5,4.63,5,FALSE,1,0,1,0,0.18,1.654757,6.69403,4.212222,39
FALSE,1,2,TRUE,TRUE,'Private room',2,1,1,31,1125,TRUE,0,0,0,0,10,0,0,4.8,4.8,4.7,5,4.8,4.6,4.9,FALSE,1,0,1,0,0.18,0.778369,4.319937,3.010427,39
FALSE,1,1,TRUE,TRUE,'Entire home/apt',3,1,2,31,80,TRUE,0,0,0,0,9,0,0,4.5,4.88,4.38,4.75,4.88,4.88,4.38,FALSE,1,1,0,0,0.18,0.390776,3.792285,0.248374,90
FALSE,33,45,TRUE,TRUE,'Shared room',4,1,1,1,90,TRUE,14,44,74,349,9,4,0,4.67,4.67,4.67,4.89,4.89,4.67,4.89,FALSE,33,0,2,16,0.18,0.351543,3.0861,3.253462,29
FALSE,4,5,TRUE,FALSE,'Entire home/apt',4,2,2,31,1125,FALSE,0,0,0,0,7,0,0,3.6,3.4,4.2,3.6,3.4,4,4,FALSE,4,4,0,0,0.18,0.824268,3.923557,2.599479,149
TRUE,5,10,TRUE,TRUE,'Private room',1,1,1,13,1125,TRUE,0,0,0,197,8,3,1,5,5,4.88,5,5,5,5,TRUE,5,0,5,0,0.18,0.149175,6.695719,5.494097,68
FALSE,?,?,?,?,'Entire home/apt',2,?,?,31,731,TRUE,0,0,0,272,6,3,0,4.83,5,4.83,4.83,4.83,4.83,4.67,TRUE,157,157,0,0,0.18,0.172238,3.907331,0.65229,91
FALSE,?,?,?,?,'Entire home/apt',2,1,1,31,731,TRUE,1,9,39,314,6,2,0,4.83,5,4.5,5,4.67,5,4.67,TRUE,157,157,0,0,0.18,0.167699,3.805227,0.628948,109
FALSE,?,?,?,?,'Entire home/apt',2,1,1,31,731,TRUE,0,0,0,100,7,2,0,4.86,5,4.86,4.14,4.86,4.86,4.43,TRUE,157,157,0,0,0.18,0.325597,3.735619,1.089642,143
TRUE,1,1,TRUE,TRUE,'Entire home/apt',2,2,2,31,1125,TRUE,0,0,7,187,7,2,0,4.71,4.86,4.29,4.57,4.57,5,4.86,FALSE,1,1,0,0,0.18,0.242965,3.471205,0.654479,250
FALSE,14,16,TRUE,TRUE,'Private room',2,1,1,31,1125,TRUE,30,60,90,326,2,2,0,4.5,4.5,4.5,4.5,4.5,5,5,TRUE,14,0,14,0,0.18,0.314889,3.689704,0.461337,562
FALSE,1,2,TRUE,TRUE,'Entire home/apt',2,1,1,31,90,TRUE,0,14,44,319,7,0,0,4.86,4.71,4.29,5,5,4.43,4.43,TRUE,1,1,0,0,0.18,0.747044,6.969423,3.262735,65
FALSE,?,?,?,?,'Entire home/apt',2,1,1,31,731,TRUE,12,42,72,347,3,2,0,5,4.67,4.33,4.67,4.67,5,4,TRUE,157,157,0,0,0.18,0.305889,4.102036,0.601907,124
FALSE,35,36,TRUE,TRUE,'Entire home/apt',2,1,2,31,1125,TRUE,0,0,14,288,6,3,0,4.67,4.83,4.67,5,4.67,4.67,4.5,FALSE,33,33,0,0,0.18,0.604493,4.645946,0.847911,70
FALSE,3,3,TRUE,TRUE,'Entire home/apt',6,3,3,30,1125,TRUE,0,0,0,0,6,0,0,4.83,5,4.83,5,5,5,5,FALSE,3,3,0,0,0.18,0.801851,7.264594,3.954787,110
FALSE,?,?,?,?,'Entire home/apt',2,?,?,31,731,TRUE,5,35,65,340,5,1,0,5,5,5,5,5,5,4.4,TRUE,157,157,0,0,0.18,0.324904,3.494343,1.128208,91
FALSE,?,?,?,?,'Entire home/apt',4,2,2,31,731,TRUE,0,0,0,107,4,1,0,3,3.5,5,3.5,3.5,4.75,3.25,TRUE,157,157,0,0,0.18,0.2583,3.376844,1.094497,191
FALSE,?,?,?,?,'Entire home/apt',2,?,?,31,731,TRUE,0,0,0,0,5,1,0,5,4.6,4.8,4.6,4.8,5,4.6,TRUE,157,157,0,0,0.18,0.319749,3.527495,1.107693,103
FALSE,?,?,?,?,'Entire home/apt',2,?,?,31,731,TRUE,14,44,74,349,4,2,0,4.75,5,5,5,5,4.75,4,TRUE,157,157,0,0,0.18,0.158757,3.395158,3.3957,80
FALSE,1,5,TRUE,FALSE,'Entire home/apt',2,?,1,31,1125,FALSE,0,0,0,0,5,0,0,5,5,4.8,5,5,5,5,FALSE,1,1,0,0,0.18,0.650028,4.668086,1.653515,46
