host_is_superhost,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude,longitude,room_type,accommodates,bedrooms,beds,minimum_nights,maximum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,dist_from_subway_in_miles,dist_from_airport_in_miles,dist_from_city_center,price
f,1,1,t,t,Grand Boulevard,41.81337,-87.61614,Entire home/apt,5,2,4,2,14,t,20,50,80,170,10,10,2,4.3,4.4,4.4,3.5,4,4.1,4.4,f,1,1,0,0,2.31,0.260790735,7.675923919,4.528215136,148
t,46,78,t,t,Near South Side,41.85364,-87.62369,Entire home/apt,6,2,3,2,365,t,18,41,69,200,13,13,2,5,5,4.92,4.92,5,5,4.92,t,46,46,0,0,3.2,0.155243283,8.436350673,1.720395091,321
f,44,47,t,f,Near North Side,41.89618,-87.63468,Entire home/apt,2,1,1,32,365,t,19,49,79,354,1,1,0,5,5,5,5,5,5,5,t,36,36,0,0,0.49,0.046879823,9.955543942,1.275656963,150
t,46,78,t,t,Near South Side,41.85554,-87.62505,Entire home/apt,6,3,3,2,365,t,14,44,72,208,6,6,0,5,5,4.83,5,4.67,5,4.67,t,46,46,0,0,1.64,0.189078428,8.448358366,1.578097117,445
t,46,78,t,t,Near South Side,41.85575,-87.62325,Entire home/apt,6,2,3,2,365,t,28,58,88,228,8,8,1,5,5,5,5,5,5,5,t,46,46,0,0,2.11,0.25574471,8.5375909,1.583074805,363
f,1,1,t,t,Lincoln Park,41.92338,-87.63978,Entire home/apt,2,,1,33,50,t,0,0,0,256,0,0,0,,,,,,,,f,1,1,0,0,,0.715299723,11.29910505,3.171482333,100
t,46,78,t,t,Near South Side,41.85423,-87.62534,Entire home/apt,8,3,4,2,365,t,16,36,64,201,7,7,2,5,4.86,4.71,5,5,4.57,4.57,t,46,46,0,0,1.78,0.102091073,8.384243295,1.664934792,623
t,46,78,t,t,Near South Side,41.85572,-87.62543,Entire home/apt,6,2,3,2,365,t,19,36,63,192,7,7,3,4.86,5,5,4.86,5,5,5,t,46,46,0,0,2.21,0.193728379,8.438364353,1.562544823,383
t,1,1,t,f,Douglas,41.82691,-87.62212,Entire home/apt,2,1,2,1,365,t,3,24,54,329,16,16,1,4.69,4.88,4.88,5,4.94,4.75,4.88,t,1,1,0,0,3.9,0.351953658,7.653086269,3.556913975,135
f,1,1,t,f,Norwood Park,41.98812167,-87.78543733,Entire home/apt,4,2,2,2,7,t,3,3,3,109,3,3,1,4.67,5,4.67,5,5,4.67,4.67,f,1,1,0,0,1.5,0.696591636,6.550233721,11.39488369,153
f,1,1,t,f,Lake View,41.94419,-87.64073,Entire home/apt,4,1,2,5,365,t,0,0,0,0,4,4,0,4.75,4.75,4.75,5,5,5,5,t,1,1,0,0,1.03,0.736821153,12.50275003,4.599093305,125
f,6,6,t,f,Rogers Park,42.009289,-87.664047,Entire home/apt,4,1,2,2,30,t,18,47,77,167,28,28,5,4.75,4.89,4.71,4.71,4.79,5,4.71,f,6,6,0,0,6.46,0.10959338,13.31457835,9.243155341,169
t,17,17,t,t,Edgewater,41.98848,-87.65641,Entire home/apt,2,1,1,1,365,t,7,33,59,59,21,21,2,4.95,4.71,5,5,5,4.76,4.67,t,16,16,0,0,5.04,0.184581904,13.57921705,7.753563241,110
f,9,9,t,t,Bridgeport,41.83363,-87.64521,Private room,2,1,1,2,1125,t,18,48,78,353,6,6,0,4.33,4.33,4.5,4.83,4.83,4.33,4.67,t,8,0,8,0,1.41,0.791149318,6.712367567,3.18169657,57
f,9,9,t,t,Bridgeport,41.83371,-87.64373,Private room,2,1,1,1,365,t,23,53,83,358,3,3,0,3.67,4,4,4.67,4,4.33,4,t,8,0,8,0,1.41,0.71015722,6.785618485,3.15593038,54
f,9,9,t,t,Bridgeport,41.83387,-87.64491,Private room,2,1,1,2,1125,t,13,43,73,348,20,20,2,4.55,4.5,4.6,4.75,4.55,4.8,4.8,t,8,0,8,0,5.41,0.773680689,6.734761076,3.161415094,48
f,9,9,t,t,Bridgeport,41.83391879,-87.64337965,Private room,2,1,1,2,1125,t,21,51,81,350,8,8,2,4,3.88,4.13,4.38,3.63,4.5,4.25,t,8,0,8,0,1.88,0.69007083,6.809335706,3.137374696,53
f,9,9,t,t,Bridgeport,41.83334,-87.64374,Private room,2,1,1,2,1125,t,19,49,79,354,14,14,1,4.21,4.43,3.93,4.5,3.86,4.43,4.29,t,8,0,8,0,4.12,0.713168438,6.77279103,3.180844444,49
f,9,9,t,t,Bridgeport,41.83359,-87.64381,Private room,2,1,1,2,1125,t,23,50,80,355,6,6,1,4.33,4.67,4.33,4.67,4.67,4.17,4.17,t,8,0,8,0,1.75,0.715208595,6.777783849,3.16501981,55
f,9,9,t,t,Bridgeport,41.83367,-87.64379,Private room,2,1,1,2,1125,t,13,43,73,348,16,16,1,4.19,4.56,4.25,4.56,4.69,4.5,4.63,t,8,0,8,0,3.87,0.713645114,6.781414883,3.159399545,48
f,1,1,t,t,Rogers Park,41.99965,-87.6663,Entire home/apt,6,3,4,3,1125,t,15,36,60,150,14,14,4,5,5,5,5,5,5,4.93,f,1,1,0,0,5.32,0.30030064,13.10285081,8.620474506,221
f,1,1,t,t,Rogers Park,42.02136038,-87.67031105,Entire home/apt,2,1,1,1,365,t,1,1,1,104,2,2,0,5,5,5,5,5,5,5,f,1,1,0,0,1,0.20521251,13.13866566,10.12941625,170
f,4050,4359,t,t,West Town,41.8962926,-87.6656488,Entire home/apt,4,2,2,32,1125,t,9,39,69,344,0,0,0,,,,,,,,t,525,525,0,0,,0.512673096,8.963989694,2.32528469,174
f,4050,4359,t,t,West Town,41.90467,-87.66807,Entire home/apt,2,1,1,32,1125,t,12,12,12,40,0,0,0,,,,,,,,t,525,525,0,0,,0.054708827,9.394169153,2.779799392,161
t,1,1,t,t,Avondale,41.940067,-87.704926,Entire home/apt,2,1,2,2,365,t,3,30,60,150,16,16,2,4.94,5,4.88,5,5,4.94,4.94,f,1,1,0,0,3.93,0.406542735,10.94218179,5.925134887,85
f,28,34,t,t,Uptown,41.9567131,-87.6515142,Entire home/apt,3,1,2,32,365,t,14,35,61,328,7,7,2,4.86,5,4.71,4.86,5,5,5,t,25,25,0,0,3.33,0.260477072,13.00365933,5.552360675,155
f,20,20,t,t,Portage Park,41.9388,-87.75538,Private room,3,1,2,32,180,t,26,56,86,361,0,0,0,,,,,,,,f,2,0,2,0,,1.054165798,8.608135423,8.03465948,78
f,1,1,t,t,Bridgeport,41.83027,-87.64929,Entire home/apt,7,2,3,2,27,t,10,24,38,38,21,21,4,4.86,4.9,4.76,4.9,5,4.71,4.86,f,1,1,0,0,6.24,1.017704034,6.405290464,3.467593663,319
f,1,1,t,f,East Side,41.71914,-87.5366,Entire home/apt,6,3,4,2,365,t,22,48,78,353,11,11,0,5,5,5,5,5,4.82,5,t,1,1,0,0,3.24,0.796970277,9.800092686,12.09121003,171
f,4050,4359,t,t,West Town,41.9115279,-87.6787553,Entire home/apt,2,1,1,32,1125,t,0,0,0,272,0,0,0,,,,,,,,t,525,525,0,0,,0.068803566,9.549410628,3.5305481,190
f,4050,4359,t,t,Logan Square,41.9162618,-87.6869361,Entire home/apt,4,2,2,32,1125,t,11,41,71,346,0,0,0,,,,,,,,t,525,525,0,0,,0.018220035,9.672824653,4.08235859,213
f,6,10,t,t,Near North Side,41.89042,-87.63566,Entire home/apt,6,2,2,2,999,t,25,55,85,175,2,2,0,4,4,4.5,5,5,5,4,t,6,6,0,0,0.52,0.10631181,9.619914045,0.908299427,378
f,20,20,t,t,Belmont Cragin,41.93863,-87.75548,Private room,2,1,1,32,180,t,25,55,85,360,0,0,0,,,,,,,,f,2,0,2,0,,1.065676257,8.606712481,8.033214653,78
t,10,10,t,f,Austin,41.91569642,-87.78938052,Entire home/apt,6,2,3,3,28,t,10,40,67,157,13,13,6,5,5,4.92,4.92,4.92,4.77,4.69,t,3,3,0,0,5.34,0.172636497,7.651967155,9.091076857,126
t,7,8,t,t,Brighton Park,41.81697,-87.68769,Entire home/apt,8,3,4,2,365,t,16,46,76,351,8,8,2,4,4,4.13,4.25,4.38,4.13,3.88,t,7,7,0,0,2.07,0.858703804,4.129307957,5.270852837,149
f,10,12,t,t,Near West Side,41.88673,-87.64525,Entire home/apt,2,1,1,1,90,t,6,23,53,53,17,17,1,4.29,4.41,4.88,4.59,4.41,4.76,4.12,f,8,8,0,0,4.86,0.215971543,9.085019651,1.032567124,136
f,10,12,t,t,Near West Side,41.88478,-87.64309,Entire home/apt,2,1,1,1,90,t,1,17,44,44,14,14,1,4.5,4.57,4.86,5,4.71,4.79,4.64,f,8,8,0,0,4.57,0.104379659,9.059757908,0.859646409,85
t,17,26,t,t,Armour Square,41.84974,-87.63186,Entire home/apt,9,2,5,2,365,t,15,40,62,239,14,14,2,4.86,4.93,4.93,4.93,4.86,4.79,4.86,t,17,17,0,0,3.26,0.211874172,7.915909705,1.960069804,306
f,1,1,t,f,Dunning,41.9416965,-87.7888562,Entire home/apt,4,2,2,1,30,t,17,47,77,352,7,7,2,4.71,5,4.86,5,5,5,4.86,f,1,1,0,0,2.92,1.529335807,6.823451022,9.730155625,157
t,13,28,t,t,Lincoln Park,41.930054,-87.646698,Entire home/apt,9,4,6,2,365,t,13,42,72,252,3,3,3,5,5,5,5,5,5,4.33,f,2,2,0,0,3,0.394004804,11.49389647,3.701651664,397
f,1,1,t,t,Grand Boulevard,41.82311,-87.61179,Entire home/apt,6,3,3,2,7,t,13,40,70,343,3,3,0,4.67,4.67,3.67,5,5,5,5,f,1,1,0,0,0.96,0.530034419,8.093238971,3.919662962,235
f,2,2,t,t,Lake View,41.93996,-87.66805,Entire home/apt,6,2,3,2,365,t,8,38,68,343,6,6,4,4.5,4.83,4.5,5,4.83,5,4.67,t,2,2,0,0,2.37,0.299814773,11.57872727,4.75187855,198
t,2,3,t,t,Logan Square,41.919033,-87.680824,Entire home/apt,4,1,2,1,300,t,16,46,76,335,17,17,6,5,5,5,5,5,5,4.82,f,2,2,0,0,4.55,0.401560141,9.976699102,3.967165511,281
f,36,44,t,t,Loop,41.87001,-87.62418,Entire home/apt,4,1,2,3,365,t,7,35,64,65,13,13,3,4.85,4.69,4.85,4.77,5,5,4.69,f,24,24,0,0,3.17,0.126479584,9.089338648,0.636990231,268
t,3,4,t,t,West Town,41.891563,-87.667458,Entire home/apt,6,3,4,2,30,t,16,45,75,75,10,10,1,4.9,5,5,5,5,5,4.7,t,3,3,0,0,2.59,0.413628879,8.635186649,2.256235791,340
f,28,34,t,t,Uptown,41.95705006,-87.65142895,Entire home/apt,3,1,1,32,365,t,25,55,83,358,9,9,3,5,4.89,4.78,4.89,4.89,5,4.56,t,25,25,0,0,4.35,0.281115758,13.02669339,5.574088892,170
f,44,47,t,f,Near West Side,41.88764,-87.64355,Entire home/apt,2,1,1,32,365,t,13,23,53,328,0,0,0,,,,,,,,t,36,36,0,0,,0.164465288,9.192881656,0.998464717,139
f,36,44,t,t,Loop,41.87212,-87.62357,Entire home/apt,8,3,3,3,365,t,4,18,34,35,17,17,0,4.94,4.94,5,4.82,5,5,4.88,f,24,24,0,0,4.18,0.206483509,9.208291485,0.534754831,288
f,2,6,t,t,Logan Square,41.91831,-87.71633,Entire home/apt,4,1,2,1,1125,t,9,39,69,314,5,5,2,4.8,4.8,4.4,4.8,4.8,4.2,4.6,f,1,1,0,0,1.85,0.759036488,9.339501585,5.47896469,158
f,1,1,t,f,Albany Park,41.96225,-87.72818,Entire home/apt,5,1,1,1,365,t,18,48,78,353,20,20,2,4.7,4.8,4.85,4.85,4.95,4.55,4.7,t,1,1,0,0,4.72,0.601178385,9.709216699,7.909944895,119
t,6,6,t,t,Kenwood,41.80666,-87.60431,Private room,2,1,1,1,365,t,21,49,79,354,10,10,2,4.9,4.9,5,5,5,4.3,4.9,t,6,0,6,0,3.45,0.738684582,8.210589554,5.122066888,81
t,3,3,t,t,Loop,41.88368,-87.62466,Entire home/apt,6,2,3,1,365,t,7,24,46,303,20,20,8,5,5,4.9,4.7,4.9,5,4.9,f,3,3,0,0,6.52,0.026809611,9.699218401,0.476446697,421
f,1,1,t,t,Bridgeport,41.83694,-87.64152,Entire home/apt,4,2,2,2,30,t,8,30,60,335,10,10,1,4.7,4.6,4.5,4.7,4.7,4.6,4.5,f,1,1,0,0,2.59,0.610517184,7.000586146,2.911239353,200
f,36,44,t,t,Loop,41.87041,-87.62298,Entire home/apt,16,10,15,3,365,t,0,9,10,82,1,1,1,5,5,5,5,5,5,5,f,24,24,0,0,1,0.088050236,9.157429806,0.648234432,2174
f,3,4,f,t,Belmont Cragin,41.92432,-87.76832,Entire home/apt,2,1,1,1,365,t,23,53,83,358,10,10,0,3.9,4.2,4.6,4.3,4,3.8,4.2,t,3,3,0,0,2.78,0.522006028,8.340075801,8.208090052,80
t,8,16,t,t,Humboldt Park,41.91094,-87.71548,Private room,2,1,1,32,365,t,4,27,57,332,1,1,0,5,5,5,5,5,2,5,f,8,2,6,0,0.48,1.156384219,8.853510936,5.198024269,40
f,2,4,f,t,Douglas,41.84146,-87.61678,Entire home/apt,8,2,4,1,365,t,15,37,64,332,3,3,3,5,5,5,5,5,4.67,4.67,f,2,2,0,0,3,0.263837677,8.33538998,2.62620647,151
f,6,8,t,t,Loop,41.87032,-87.6262,Entire home/apt,4,1,4,2,365,t,8,24,25,266,11,11,4,4.73,4.91,4.82,5,5,5,4.73,f,4,4,0,0,3.47,0.157059067,9.018446708,0.571674336,190
f,6,11,t,t,Near South Side,41.85411453,-87.6227951,Entire home/apt,4,1,1,2,365,t,12,34,52,320,0,0,0,,,,,,,,t,1,1,0,0,,0.211971578,8.495167906,1.69861647,227
f,6,6,t,t,Bridgeport,41.84332,-87.63756,Private room,2,1,1,2,28,t,21,51,81,171,14,14,4,4.43,4.71,4,5,4.93,4.21,4.5,t,6,0,6,0,3.85,0.620237862,7.413600232,2.436935439,47
f,1,1,t,t,Edgewater,41.996979,-87.657272,Entire home/apt,5,3,3,2,1125,t,15,36,65,147,10,10,1,4.7,4.9,4.7,4.4,5,5,4.6,f,1,1,0,0,2.78,0.201705493,13.5743954,8.33866878,197
t,2,2,t,t,Lake View,41.94867241,-87.65462545,Entire home/apt,7,2,4,2,30,t,11,28,53,143,8,8,5,5,5,4.88,4.75,5,5,4.5,t,1,1,0,0,4.21,0.102461678,12.4293946,5.054630736,271
f,1,1,t,t,Irving Park,41.96029083,-87.72082241,Entire home/apt,4,2,2,2,14,t,18,46,76,76,12,12,4,5,5,5,5,5,5,4.83,f,1,1,0,0,5.14,0.6787589,10.12430634,7.540642193,163
t,7,8,t,t,Lower West Side,41.85501,-87.66818,Entire home/apt,8,2,4,2,365,t,12,37,67,151,5,5,2,4.6,4.8,4.6,5,4.8,4.8,4.8,t,7,7,0,0,1.25,0.20283901,6.619761942,2.632420849,117
t,5,5,t,t,Englewood,41.79362184,-87.64718184,Private room,2,1,1,2,28,t,23,53,83,83,24,24,7,5,5,4.96,5,5,4.67,5,f,5,0,5,0,5.85,0.876225776,5.769102298,5.905747442,59
f,1,1,t,t,Avondale,41.93626005,-87.69939402,Entire home/apt,4,2,2,2,1125,t,7,26,56,146,4,4,1,5,5,5,5,5,5,4.75,t,1,1,0,0,2.26,0.640885839,10.76441353,5.526595,165
f,3,3,t,t,Loop,41.8869,-87.62124,Entire home/apt,2,1,1,60,365,t,30,60,90,365,1,1,1,5,5,5,5,5,5,5,t,2,2,0,0,1,0.244704684,9.987936552,0.766245499,140
t,2,2,t,f,Loop,41.87314,-87.62951,Entire home/apt,7,2,5,4,365,t,2,4,4,16,13,13,1,4.23,4.23,4.46,4.85,4.62,4.69,4.31,t,2,2,0,0,3.51,0.112798905,9.009797096,0.34260609,262
f,6,10,t,t,Near North Side,41.89193,-87.6353,Entire home/apt,6,2,2,2,299,t,23,53,83,173,7,7,1,5,4.86,4.86,4.86,4.71,5,4.43,t,6,6,0,0,1.71,0.177560628,9.711125452,1.000405579,389
f,28,36,t,t,Near West Side,41.87072,-87.6534,Private room,2,1,1,1,365,t,7,19,42,310,16,16,4,4.63,4.94,4.75,4.94,5,4.81,4.63,t,27,17,10,0,4.85,0.339533884,7.961965923,1.385529459,60
f,1,1,t,f,Hermosa,41.91892,-87.73376,Entire home/apt,16,6,10,4,365,t,21,43,73,341,4,4,1,5,5,5,5,5,4.75,4.75,t,1,1,0,0,2.07,0.506899185,9.227862556,6.336604057,806
f,2,2,t,f,Brighton Park,41.81522,-87.69248,Private room,2,1,1,2,1125,t,8,36,66,341,9,9,2,4.44,4.78,4.89,5,4.56,4.67,4.67,f,1,0,1,0,3.7,0.849347458,3.843163773,5.526013045,39
f,102,177,t,t,West Town,41.90065,-87.65643,Entire home/apt,12,3,8,2,365,t,13,32,56,318,9,9,3,4.44,4.67,4.56,4.89,4.33,4.89,4.56,f,36,36,0,0,2.29,0.306445892,9.489023017,2.129575213,570
f,951,1376,t,t,North Park,41.98605,-87.71575,Entire home/apt,2,1,1,2,1125,t,11,35,60,137,10,10,2,4.9,5,4.9,5,4.8,4.8,4.9,t,12,12,0,0,2.78,1.232706303,10.33492212,8.803631406,96
f,1,3,t,t,West Town,41.90124,-87.6639,Entire home/apt,3,1,2,2,1125,t,10,16,34,209,10,10,3,4.9,5,5,5,4.7,4.9,4.9,f,1,1,0,0,2.46,0.248428518,9.304793237,2.452722124,129
f,1,1,t,f,Pullman,41.68887431,-87.6073401,Entire home/apt,7,3,4,32,365,t,30,60,90,146,0,0,0,,,,,,,,t,1,1,0,0,,0.313602695,10.37519981,13.11403545,300
f,6,10,t,t,Near North Side,41.89191,-87.61578,Entire home/apt,8,3,3,3,1124,t,22,47,77,167,3,3,1,4,4,4.33,4.67,5,5,3.67,t,6,6,0,0,0.76,0.650082971,10.44273293,1.222283664,496
t,9,35,t,t,Loop,41.88598,-87.63279,Entire home/apt,4,1,2,1,365,t,7,12,12,12,18,18,3,5,4.89,5,4.89,4.89,4.94,4.83,t,9,9,0,0,4.74,0.0625507,9.499693167,0.567700015,125
t,9,35,t,t,Loop,41.88428,-87.63443,Entire home/apt,6,2,2,1,365,t,6,6,6,6,11,11,3,4.73,4.82,4.64,4.73,4.73,5,4.73,t,9,9,0,0,3.14,0.0956061,9.352962891,0.495722549,140
t,1,2,t,t,Near North Side,41.89981846,-87.62896143,Entire home/apt,4,2,2,2,28,t,9,25,43,61,4,4,1,5,5,5,5,5,5,5,f,1,1,0,0,2.31,0.212198935,10.3491312,1.499273025,234
f,1,1,t,f,Logan Square,41.9152002,-87.7207908,Entire home/apt,10,3,5,1,365,t,15,31,51,136,12,12,6,5,4.92,4.75,5,5,4.83,4.83,f,1,1,0,0,4.44,0.751880227,9.080435094,5.58884185,324
f,28,36,t,t,Near West Side,41.8709,-87.65383,Private room,2,1,1,32,365,t,0,5,12,245,0,0,0,,,,,,,,t,27,17,10,0,,0.334619177,7.955186459,1.402944744,58
f,3,6,t,t,North Lawndale,41.85588,-87.71574,Entire home/apt,15,5,9,2,30,t,19,37,67,341,11,11,3,4.82,4.91,4.55,5,5,4.36,4.91,t,3,3,0,0,4.07,0.13046663,5.220809477,4.936450692,583
f,4050,4359,t,t,Near North Side,41.89501,-87.62792,Entire home/apt,2,1,1,32,1125,t,0,0,10,285,0,0,0,,,,,,,,t,525,525,0,0,,0.109323248,10.1377002,1.171296511,239
t,17,27,t,t,Woodlawn,41.78377636,-87.60638532,Private room,1,1,1,32,365,t,0,21,51,326,0,0,0,,,,,,,,f,15,3,12,0,,0.210415223,7.974040247,6.632705875,33
f,1,1,t,t,North Center,41.94364261,-87.67634377,Entire home/apt,6,2,3,2,1125,t,21,50,74,83,0,0,0,,,,,,,,t,1,1,0,0,,0.235891424,11.64319795,5.187544547,250
t,18,24,t,t,Portage Park,41.93907,-87.75515,Private room,3,1,2,2,28,t,26,56,86,361,2,2,0,5,5,5,5,5,5,5,f,18,8,10,0,0.68,1.032860265,8.614121052,8.033685438,127
t,8,16,t,t,Humboldt Park,41.91026,-87.71682,Private room,2,1,1,32,365,t,4,27,57,332,1,1,0,5,5,5,5,5,4,4,f,8,2,6,0,0.64,1.155657977,8.791372233,5.243940712,40
t,8,16,t,t,Humboldt Park,41.91025516,-87.7168616,Private room,2,1,1,32,365,t,4,4,4,268,1,1,0,5,5,5,5,5,3,5,f,8,2,6,0,0.34,1.154776489,8.790544836,5.245857519,42
f,3,3,t,t,Armour Square,41.83999981,-87.63147818,Private room,3,1,1,2,30,t,18,36,36,36,11,11,3,4.45,4.45,4.27,4.73,5,4.55,4.55,t,3,0,3,0,4.07,0.379975041,7.581321454,2.630509446,48
f,3,3,t,t,Armour Square,41.84184737,-87.63244564,Private room,3,1,1,2,30,t,12,30,30,30,10,10,0,4.2,4.5,4.3,4.6,4.4,4.7,4.2,t,3,0,3,0,3.61,0.513722396,7.599207387,2.505598883,51
f,1,1,t,t,Logan Square,41.93316136,-87.6843083,Entire home/apt,6,3,3,1,1125,t,6,29,59,334,3,3,2,5,5,5,5,5,5,5,f,1,1,0,0,2.37,1.00468447,10.81347034,4.82614396,223
t,5,5,t,t,Englewood,41.79380648,-87.64679566,Private room,2,1,1,2,28,t,16,46,65,140,27,27,9,4.89,4.96,4.93,4.96,5,4.33,4.74,f,5,0,5,0,8.8,0.8542702,5.791271451,5.88981434,59
f,1,1,t,t,Kenwood,41.80715,-87.60485,Entire home/apt,2,1,1,32,33,t,30,60,90,90,0,0,0,,,,,,,,f,1,1,0,0,,0.758063172,8.187513962,5.081553833,118
f,5,9,t,t,Loop,41.88559,-87.63249,Entire home/apt,4,1,2,3,365,t,7,37,61,327,4,4,2,5,5,4.75,5,5,5,4.75,f,2,2,0,0,2.31,0.042150457,9.491460718,0.537275114,225
f,11,83,t,t,Woodlawn,41.78254,-87.61148,Entire home/apt,5,3,3,1,28,t,0,0,0,0,2,2,0,5,4.5,5,5,5,4.5,5,f,7,7,0,0,0.56,0.259949116,7.698096555,6.669080336,299
t,4,7,t,t,Lake View,41.94546,-87.65317,Entire home/apt,6,3,3,1,540,t,15,32,53,276,14,14,4,5,5,5,4.93,4.86,5,4.57,t,4,4,0,0,3.93,0.120282558,12.26449549,4.819813043,374
t,6,6,t,t,Kenwood,41.80785,-87.60421,Private room,2,1,1,1,365,t,5,32,62,337,7,7,1,4.86,4.86,4.86,5,5,4.14,4.71,t,6,0,6,0,1.75,0.713537108,8.230611398,5.044604992,71
t,6,6,t,t,Kenwood,41.80644,-87.60407,Private room,2,1,1,1,365,t,15,30,60,335,10,10,2,4.3,4.6,4.7,4.7,4.7,4.2,4.6,t,6,0,6,0,2.46,0.730839832,8.220876849,5.140243361,79
t,4,7,t,t,Lake View,41.94361,-87.65284,Entire home/apt,6,3,3,1,540,t,17,36,61,316,7,7,4,5,5,5,5,5,4.86,4.86,t,4,4,0,0,1.96,0.248094736,12.15815361,4.691976277,374
t,18,24,t,t,Portage Park,41.93919,-87.75721,Entire home/apt,8,3,4,2,180,t,25,55,85,360,0,0,0,,,,,,,,f,18,8,10,0,,1.119794541,8.504855925,8.134007876,339
f,1,1,t,t,Chatham,41.7372133,-87.61861881,Entire home/apt,6,2,3,1,90,t,12,42,72,347,4,4,4,5,5,5,5,5,4.5,5,f,1,1,0,0,4,0.340573945,8.042935919,9.740333002,129
t,3,6,t,f,Uptown,41.96518,-87.65369,Entire home/apt,7,3,4,3,1125,t,9,9,9,9,18,18,2,4.78,4.78,5,4.83,4.83,4.89,4.89,f,3,3,0,0,4.7,0.229569265,13.48721793,6.148475933,294
f,45,61,t,t,Near South Side,41.85617,-87.6262,Entire home/apt,6,3,3,2,365,t,19,49,79,234,7,7,3,5,4.86,4.86,4.71,4.86,4.86,5,t,45,45,0,0,2.19,0.217352459,8.421670902,1.525883116,507
t,4,7,t,t,Lake View,41.94569,-87.65182,Entire home/apt,6,3,3,1,1125,t,13,30,53,303,7,7,0,5,5,5,5,5,5,4.86,t,4,4,0,0,2.02,0.143773911,12.31143791,4.816191132,366
f,45,61,t,t,Near South Side,41.85478,-87.62448,Entire home/apt,6,2,3,2,365,t,28,58,88,243,3,3,1,5,5,5,5,5,5,5,t,45,45,0,0,1.06,0.161064589,8.444408854,1.635087896,305
f,45,61,t,t,Near South Side,41.85482,-87.62294,Entire home/apt,6,2,3,2,365,t,21,50,80,235,11,11,3,5,4.91,5,4.82,4.91,4.91,4.82,t,45,45,0,0,3,0.227039468,8.515626896,1.649410846,394
f,45,61,t,t,Near South Side,41.85395,-87.62779,Entire home/apt,4,1,2,2,365,t,26,54,77,225,11,11,0,4.36,4.64,4.45,4.73,4.55,4.64,4.09,t,45,45,0,0,3.3,0.098123404,8.262916699,1.669960032,280
f,3,5,t,t,Irving Park,41.94456,-87.73638,Entire home/apt,4,2,2,2,29,t,11,41,71,71,21,21,7,4.86,4.76,4.76,4.95,5,4.62,4.81,f,1,1,0,0,5.73,0.320188647,9.490951509,7.408973708,110
f,45,61,t,t,Near South Side,41.85288,-87.62628,Entire home/apt,6,2,3,2,365,t,20,43,71,213,6,6,2,4.5,4.5,4.5,5,4.83,4.5,4.33,t,45,45,0,0,1.86,0.012758484,8.289609328,1.750761034,392
f,45,61,t,t,Near South Side,41.85488,-87.62436,Entire home/apt,6,3,4,2,365,t,20,44,72,220,3,3,3,4.67,4,5,4.67,3.67,4,4,t,45,45,0,0,3,0.170572732,8.453706337,1.629479674,445
f,45,61,t,t,Near South Side,41.85279,-87.62523,Entire home/apt,6,3,3,2,365,t,17,39,67,211,6,6,1,4.83,4.83,4.5,4.5,5,4.83,5,t,45,45,0,0,1.51,0.065480628,8.333859694,1.764125636,472
f,45,61,t,t,Near South Side,41.85477,-87.62386,Entire home/apt,6,3,3,2,365,t,24,54,84,239,13,13,1,4.62,4.54,4.69,4.85,5,4.77,4.54,t,45,45,0,0,3.31,0.184691869,8.472043618,1.642116168,390
f,45,61,t,t,Near South Side,41.85264,-87.62352,Entire home/apt,6,3,3,2,365,t,19,40,64,211,7,7,2,4.71,5,4.86,4.43,4.86,4.57,4.57,t,45,45,0,0,2.23,0.158012415,8.40614329,1.78989039,439
f,45,61,t,t,Near South Side,41.85421,-87.62585,Entire home/apt,6,2,3,2,365,t,20,50,80,235,8,8,1,4.38,4.38,4.63,4.63,4.75,4.38,4.25,t,45,45,0,0,2.61,0.087585166,8.360439461,1.662458744,420
f,45,61,t,t,Near South Side,41.85621,-87.62496,Entire home/apt,15,2,5,2,365,t,25,50,78,353,4,4,1,5,5,5,5,5,5,5,t,45,45,0,0,1.48,0.233869398,8.478732964,1.533353785,986
f,1,4,t,t,Lake View,41.95282,-87.65597,Entire home/apt,8,4,4,3,365,t,26,56,86,299,6,6,3,4.83,4.83,4.67,5,5,5,4.67,t,1,1,0,0,2.77,0.10194267,12.65771747,5.350022433,292
t,4,4,t,t,Lower West Side,41.8557,-87.65495,Entire home/apt,4,2,5,2,28,t,16,46,74,209,12,12,3,5,5,5,5,5,5,4.92,t,4,4,0,0,3.67,0.543952774,7.17233342,2.067493685,363
t,3,3,t,t,Logan Square,41.93029,-87.69893,Private room,2,1,1,1,365,t,0,0,0,0,0,0,0,,,,,,,,f,3,1,2,0,,0.481582516,10.37534211,5.216783337,62
f,12,14,t,t,Lake View,41.95224,-87.64886,Entire home/apt,6,1,3,2,365,t,4,19,49,78,13,13,6,4.85,4.92,4.85,4.92,5,4.92,4.92,f,12,12,0,0,5.42,0.339634348,12.78815083,5.22043904,259
