neighbourhood_group,latitude,longitude,room_type,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,days_since_last_review,dist_from_airport_in_miles,dist_from_subway_in_miles,dist_from_city_center,price
NA,41.78335,-87.59815,Entire home/apt,15,0.91,1,83,8,81,8.424196946,0.455597954,6.762282907,265
NA,41.78445033,-87.60949475,Entire home/apt,2,1.54,1,9,2,44,7.803522121,0.316218684,6.556245335,312
NA,41.93781,-87.67684,Entire home/apt,6,0.33,2,0,2,308,11.25817458,0.49689161,4.854988566,155
NA,41.94996,-87.65955,Entire home/apt,11,0.91,8,53,11,79,12.39732096,0.364399556,5.217628626,123
NA,41.97798,-87.68467,Entire home/apt,95,7.42,1,87,90,38,12.01917413,0.823511672,7.514734417,164
NA,41.95522,-87.72003,Entire home/apt,37,2.09,3,337,23,45,10.21661102,0.475749644,7.251689084,195
NA,41.94731,-87.72823,Entire home/apt,31,1.74,3,342,14,59,9.879516429,0.335733048,7.189448432,238
NA,41.93967,-87.64038,Entire home/apt,1,0.09,1,0,1,382,12.24095508,0.709743209,4.287424414,136
NA,41.90394,-87.69116,Private room,5,0.31,1,335,3,111,8.798144138,0.825996645,3.79514975,49
NA,41.89679,-87.63173,Entire home/apt,1,0.09,525,356,1,368,10.09213354,0.179749187,1.293908217,156
NA,41.89679,-87.63173,Entire home/apt,3,0.17,525,302,1,371,10.09213354,0.179749187,1.293908217,136
NA,41.89679,-87.63173,Entire home/apt,0,NA,525,330,0,-1,10.09213354,0.179749187,1.293908217,132
NA,41.80055,-87.59126,Entire home/apt,13,1.51,1,57,13,82,8.855508679,0.240332827,5.749841481,350
NA,41.90854,-87.6718,Entire home/apt,36,2.89,1,111,34,44,9.5320889,0.330644387,3.10970712,936
NA,41.88753,-87.6305,Entire home/apt,1,0.07,23,73,0,466,9.663334476,0.117176584,0.651791544,133
NA,41.89045,-87.63692,Entire home/apt,0,NA,21,365,0,-1,9.576026202,0.167398597,0.936636397,299
NA,41.89622,-87.63172,Entire home/apt,13,0.77,1,196,8,60,10.06273217,0.180427314,1.254667217,120
NA,41.8836,-87.66934,Entire home/apt,3,0.2,2,35,1,44,8.119203948,0.160976881,2.191985487,350
NA,41.89154,-87.63871,Entire home/apt,3,0.24,21,301,2,284,9.569069062,0.288458241,1.047217837,150
NA,41.89248,-87.6368,Entire home/apt,0,NA,21,365,0,-1,9.686153429,0.221155062,1.063286118,350
NA,41.89087,-87.63894,Entire home/apt,4,0.26,21,365,3,272,9.525762041,0.28070891,1.01263764,170
NA,41.82966,-87.61963,Entire home/apt,2,0.25,15,331,2,150,7.850458422,0.357949935,3.388171848,50
NA,41.94632,-87.65958,Entire home/apt,47,2.67,1,60,29,52,12.16787331,0.285884851,4.980098446,450
NA,41.92585,-87.65445,Entire home/apt,68,3.76,1,153,48,43,11.03270962,0.090494631,3.559044458,329
NA,41.88621,-87.61498,Entire home/apt,0,NA,6,0,0,-1,10.20345892,0.542824128,0.983819238,616
NA,41.89531,-87.63874,Entire home/apt,65,3.76,1,249,42,44,9.767452139,0.150148076,1.283899349,757
NA,41.88744,-87.63237,Entire home/apt,0,NA,23,15,0,-1,9.588760314,0.120578226,0.659559668,276
NA,41.89133,-87.63784,Entire home/apt,2,0.16,21,365,1,46,9.588965411,0.240162978,1.012935629,400
NA,41.89012,-87.67764,Entire home/apt,34,2.07,19,345,25,52,8.263055292,0.571158453,2.74057467,213
NA,41.89518,-87.62997,Entire home/apt,0,NA,1,0,0,-1,10.07177077,0.127740071,1.178556552,1500
NA,41.89679,-87.63173,Entire home/apt,0,NA,525,322,0,-1,10.09213354,0.179749187,1.293908217,132
NA,41.83466,-87.61152,Private room,70,3.87,5,255,33,45,8.393072177,0.696996978,3.15916866,144
NA,42.01908,-87.66468,Entire home/apt,30,1.68,1,106,14,81,13.40477874,0.32825894,9.912291009,159
NA,41.84863,-87.67969,Entire home/apt,20,2.54,1,345,20,44,5.86835837,0.412727607,3.399261814,100
NA,41.87839,-87.64755,Entire home/apt,0,NA,23,86,0,-1,8.568295178,0.196941022,0.969356551,130
NA,41.87973,-87.64584,Entire home/apt,0,NA,23,89,0,-1,8.699473849,0.279925903,0.882976283,148
NA,41.88863,-87.63729,Entire home/apt,0,NA,23,63,0,-1,9.468450455,0.171637602,0.833754963,276
NA,41.95514,-87.65136,Entire home/apt,56,3.11,12,99,39,52,12.90901346,0.201661237,5.44454293,138
NA,41.88063,-87.65257,Entire home/apt,1,0.12,1,0,1,289,8.505703495,0.337817538,1.255438312,200
NA,41.94054,-87.70438,Entire home/apt,1,0.12,1,159,1,290,10.98097272,0.442085393,5.92821252,349
NA,42.012478,-87.688599,Entire home/apt,32,2.18,2,162,19,66,12.03379704,0.726750143,9.812152458,138
NA,41.9494,-87.65936,Entire home/apt,22,1.46,1,341,19,64,12.36632778,0.337581001,5.177679656,1011
NA,41.93476,-87.79554,Entire home/apt,83,5.03,1,170,54,39,6.688700818,0.941987827,9.857799743,79
NA,41.89206,-87.62096,Entire home/apt,0,NA,23,78,0,-1,10.24999835,0.368258603,1.077402355,133
NA,41.8903,-87.62261,Entire home/apt,0,NA,23,67,0,-1,10.10023612,0.291077482,0.928838837,533
NA,41.88023,-87.64745,Entire home/apt,0,NA,23,65,0,-1,8.666780388,0.323605143,0.974832599,166
NA,41.87867,-87.64772,Entire home/apt,0,NA,23,69,0,-1,8.576490684,0.216937866,0.979222154,147
NA,41.84036,-87.60836,Entire home/apt,0,NA,2,270,0,-1,8.713413584,0.422447575,2.855081266,400
NA,41.89736,-87.62662,Entire home/apt,58,3.32,11,244,48,66,10.30574948,0.081797149,1.340234385,279
NA,41.89907,-87.62648,Entire home/apt,58,3.35,11,221,34,51,10.39907185,0.176872337,1.458240708,272
NA,41.9763692,-87.65272687,Entire home/apt,8,3.33,1,337,8,36,13.76405361,0.347085924,6.895158855,151
NA,41.93866,-87.66465,Entire home/apt,4,0.3,68,364,3,79,11.57210467,0.358665767,4.591483218,140
NA,41.99828,-87.66902,Private room,30,1.86,1,93,25,42,12.94500733,0.475199631,8.564454145,65
NA,41.89722,-87.639,Entire home/apt,48,2.79,36,327,34,47,9.86065576,0.167898159,1.411674573,426
NA,41.9011,-87.65803,Entire home/apt,46,2.65,36,347,34,38,9.467093904,0.363541016,2.212318577,225
NA,41.89659,-87.62804,Entire home/apt,121,6.79,19,286,85,38,10.21449329,0.011140323,1.279423932,205
NA,41.96021,-87.65756,Entire home/apt,38,2.69,6,156,30,43,13.08854282,0.232492418,5.86483115,112
NA,41.93884,-87.66637,Entire home/apt,0,NA,68,276,0,-1,11.54488247,0.367536144,4.642400529,110
NA,41.89074,-87.63876,Entire home/apt,2,0.15,21,344,1,174,9.525349043,0.268480586,0.99999768,200
NA,41.9054,-87.68876,Entire home/apt,41,2.43,1,158,23,44,8.941512798,0.661228527,3.729836102,192
NA,41.94431,-87.64789,Private room,185,10.63,10,3,126,45,12.32416607,0.372747496,4.674043199,50
NA,41.94605,-87.64942,Private room,2,0.14,10,292,1,94,12.39257839,0.245509343,4.809374382,1079
NA,41.9984,-87.67436,Entire home/apt,20,1.48,1,79,18,101,12.65598002,0.517955856,8.649912873,128
NA,41.89953,-87.62248,Entire home/apt,7,0.43,68,332,3,203,10.56824672,0.352784208,1.531731921,120
NA,41.92276,-87.63928,Entire home/apt,89,5.35,3,85,65,37,11.27816694,0.747655915,3.124709077,362
NA,41.90147,-87.67569,Entire home/apt,58,3.29,1,320,37,44,9.001378906,0.468898197,2.97963996,150
NA,41.94999,-87.67332,Entire home/apt,6,0.44,2,16,4,293,12.11124836,0.147086326,5.500177796,169
NA,41.90603,-87.6867,Private room,0,NA,1,0,0,-1,9.025693821,0.543516746,3.655929107,65
NA,41.89728,-87.65601,Entire home/apt,77,5.12,11,38,67,40,9.308997531,0.078291802,1.949202502,100
NA,41.948772,-87.658844,Entire home/apt,22,1.48,8,42,11,47,12.33847147,0.295230481,5.12774162,115
NA,41.95532,-87.65588,Private room,43,2.67,1,74,28,44,12.81680587,0.11630073,5.515177874,97
NA,41.94186,-87.68001,Entire home/apt,1,0.12,22,358,1,294,11.45778411,0.446917218,5.183696378,230
NA,41.94161,-87.67977,Entire home/apt,2,0.13,22,365,1,387,11.44612817,0.452183532,5.162126345,184
NA,41.945072,-87.648926,Private room,156,8.97,10,54,113,43,12.34480165,0.297353996,4.737593202,159
NA,41.85656,-87.66483,Entire home/apt,60,4.01,1,125,47,48,6.823996907,0.251777016,2.422220656,127
NA,41.85556,-87.72131,Entire home/apt,63,3.67,1,6,36,45,5.091101688,0.173617638,5.232906105,122
NA,41.94026,-87.68128,Entire home/apt,3,0.24,22,365,2,123,11.33027225,0.576324639,5.12801187,165
NA,41.87626,-87.69622,Entire home/apt,69,5.51,3,309,65,43,6.942493468,0.532229891,3.628753669,114
NA,41.89729,-87.62242,Entire home/apt,63,3.73,24,63,43,49,10.45641824,0.299598848,1.384064443,368
NA,41.8857,-87.63257,Entire home/apt,0,NA,23,72,0,-1,9.493946497,0.046419106,0.545774223,228
NA,41.80668,-87.61553,Entire home/apt,4,0.23,1,364,0,465,7.608284913,0.246448173,4.989193235,295
NA,41.96143,-87.71974,Entire home/apt,9,2.33,2,158,9,64,10.17349393,0.585393001,7.561419527,210
NA,41.97455,-87.67811,Private room,72,4.13,1,153,48,56,12.38042826,0.548241648,7.158721181,57
NA,41.8252,-87.67025,Entire home/apt,21,1.3,2,7,18,88,5.237987132,0.632730328,4.266264344,83
NA,41.8995,-87.62238,Entire home/apt,1,0.07,31,348,0,438,10.5703787,0.35629916,1.531169324,120
NA,41.94888,-87.70593,Entire home/apt,90,5.58,1,24,62,38,11.05024935,0.699058001,6.413254716,154
NA,41.93099,-87.6531,Entire home/apt,43,3.04,1,89,36,38,11.37915084,0.110182945,3.864794341,508
NA,41.94776,-87.81846,Entire home/apt,38,2.18,1,357,22,52,5.172190637,1.505956219,11.36705983,134
NA,41.89413,-87.66503,Entire home/apt,74,4.61,2,182,59,52,8.855811708,0.532766907,2.218888511,88
NA,41.85231,-87.68414,Entire home/apt,57,3.46,1,157,35,43,5.901401972,0.162539175,3.45970103,178
NA,41.9125,-87.70413,Entire home/apt,1,0.06,1,256,0,542,9.117832081,0.768381342,4.701567145,133
NA,41.8670646,-87.6231114,Entire home/apt,0,NA,525,333,0,-1,9.00675056,0.172202256,0.844490433,150
NA,41.90756,-87.68714,Entire home/apt,43,2.88,4,96,30,53,9.113242855,0.512595722,3.732789189,129
NA,41.83284,-87.64926,Private room,33,1.94,4,81,24,45,6.493151613,0.963934704,3.29874135,59
NA,41.83259,-87.64961,Private room,29,1.77,4,71,20,44,6.467993164,0.979825946,3.321250975,56
NA,41.95632,-87.64836,Entire home/apt,10,0.57,2,241,3,73,13.05311847,0.384545327,5.491491862,66
NA,41.89394,-87.6677,Entire home/apt,71,4.06,1,247,50,67,8.766999007,0.578092345,2.340241354,195
NA,41.94636,-87.662,Entire home/apt,30,2.52,6,209,30,63,12.11595414,0.199437318,5.027377123,103
NA,41.87522,-87.68886,Entire home/apt,67,3.9,1,150,44,52,7.06657412,0.131362575,3.230793237,162
NA,41.8543,-87.62586,Entire home/apt,55,3.16,46,355,31,59,8.363485924,0.093226935,1.656230411,479
NA,41.90903,-87.69294,Entire home/apt,11,0.7,1,180,5,73,9.08880689,0.565657728,4.054571706,1000
NA,41.91183,-87.6352,Entire home/apt,33,1.92,1,31,25,37,10.78581678,0.212971972,2.345971386,109
NA,41.88448,-87.62697,Entire home/apt,1,0.08,525,340,0,423,9.647719319,0.051383795,0.466550598,160
NA,41.8851235,-87.6259459,Entire home/apt,1,0.65,525,346,1,80,9.718688939,0.073168016,0.528337399,160
NA,41.91522,-87.68453,Entire home/apt,5,1.38,3,244,5,74,9.655720458,0.153787637,3.935713546,161
NA,41.8901868,-87.63873654,Entire home/apt,0,NA,1,365,0,-1,9.497257414,0.257577816,0.966239428,298
NA,41.91659,-87.69865,Entire home/apt,39,2.34,1,90,20,37,9.476700755,0.394265698,4.602715131,141
NA,41.76444,-87.57396,Private room,8,0.54,2,365,3,38,9.855895634,0.180224965,8.414333327,65
NA,41.92186,-87.70374,Entire home/apt,48,3.77,1,46,45,40,9.743674463,0.358659343,5.041367682,129
NA,41.88491,-87.62701,Entire home/apt,0,NA,525,329,0,-1,9.667092881,0.043123075,0.493965849,166
NA,41.93689,-87.65948,Entire home/apt,19,3.1,1,306,19,53,11.58189403,0.336155104,4.368224397,89
NA,41.89926,-87.62241,Entire home/apt,0,NA,11,335,0,-1,10.55701398,0.346420476,1.514768698,120
NA,41.89946,-87.62098,Entire home/apt,0,NA,68,335,0,-1,10.61983336,0.42193682,1.550521182,120
NA,41.8836,-87.68112,Entire home/apt,39,2.4,1,136,25,180,7.77824787,0.532364009,2.827654106,1000
NA,41.92457,-87.66259,Private room,26,1.57,1,346,20,92,10.74558073,0.533608199,3.672395564,83
NA,41.82016,-87.62011,Entire home/apt,70,4.09,1,353,46,44,7.598062207,0.132802232,4.032716687,103
NA,41.88802,-87.64552,Entire home/apt,3,0.31,1,192,3,81,9.143880007,0.263231939,1.097821643,105
NA,41.89976,-87.62104,Entire home/apt,1,0.09,68,342,1,370,10.63289224,0.428551152,1.569208997,140
NA,41.9924,-87.68158,Private room,14,1.66,1,299,14,52,12.22495179,0.365209181,8.378128006,60
NA,41.99649,-87.69158,Entire home/apt,56,3.27,8,304,25,142,11.70707285,0.975538308,8.837957223,81
NA,41.92411,-87.69783,Entire home/apt,0,NA,525,196,0,-1,9.984634601,0.137428405,4.886277341,224
NA,41.96766,-87.75195,Entire home/apt,33,1.95,2,267,19,45,8.379678985,0.555833617,9.092233692,139
NA,41.93657,-87.65782,Entire home/apt,1,0.94,2,361,1,66,11.60210764,0.247115426,4.314764763,95
NA,41.80944,-87.61221,Entire home/apt,37,2.32,1,326,26,42,7.823555809,0.349815658,4.833909422,183
NA,41.91918,-87.69252,Entire home/apt,71,4.27,1,36,39,37,9.753823322,0.325647102,4.445423047,95
NA,41.94755,-87.65298,Entire home/apt,9,0.59,6,76,7,87,12.39857247,0.043331037,4.956365345,1036
NA,41.94976,-87.64658,Private room,1,0.06,1,0,0,543,12.69107741,0.424355526,5.028705227,45
NA,41.94226,-87.67901,Entire home/apt,15,3.17,1,127,15,45,11.50260115,0.391395388,5.178603293,189
NA,41.9356,-87.64241,Entire home/apt,82,4.83,11,53,56,44,11.94239555,0.597007754,4.026797333,216
NA,41.94317,-87.64489,Entire home/apt,46,2.73,12,72,32,44,12.33162716,0.511444987,4.564800949,171
NA,41.93433,-87.64434,Entire home/apt,150,8.84,11,346,112,40,11.81375296,0.493811241,3.960257949,236
NA,41.92411,-87.69783,Entire home/apt,1,0.13,525,286,1,264,9.984634601,0.137428405,4.886277341,199
NA,41.89958,-87.62042,Entire home/apt,82,4.84,9,227,46,51,10.6466106,0.45308288,1.568112008,165
NA,41.78431,-87.60834,Private room,41,2.55,5,329,26,38,7.866703094,0.275233445,6.576728675,35
NA,41.9434,-87.67037,Entire home/apt,32,2.07,57,334,21,69,11.74800359,0.032518608,5.020766671,131
NA,41.80163,-87.62573,Entire home/apt,23,2.04,1,352,23,43,6.999934685,0.390620091,5.281107475,349
NA,41.89254,-87.68873,Entire home/apt,28,2.12,1,348,25,52,8.131937578,0.229157185,3.368314331,769
NA,41.94532,-87.65963,Entire home/apt,114,6.72,6,314,82,37,12.1040349,0.248056409,4.915835233,118
NA,41.9441,-87.65615,Entire home/apt,47,3.07,1,335,34,45,12.10888017,0.2496876,4.775856202,968
NA,41.80099,-87.59782,Entire home/apt,1,0.08,1,0,0,416,8.503378902,0.570811125,5.599783129,47
NA,41.89571,-87.66954,Private room,5,0.34,2,141,3,92,8.819028456,0.557709735,2.486864111,279
NA,41.89696,-87.62638,Entire home/apt,58,3.59,11,225,42,56,10.2939421,0.083433343,1.314669021,269
NA,41.89924,-87.62618,Entire home/apt,50,3.04,11,233,37,114,10.41870298,0.194899506,1.471990254,297
NA,41.89764,-87.62034,Entire home/apt,46,2.75,24,65,33,52,10.5514484,0.415608565,1.443812247,252
NA,41.90572,-87.68943,Private room,40,2.54,3,65,33,59,8.947740405,0.681312203,3.772561202,99
NA,41.89768,-87.62033,Entire home/apt,0,NA,7,348,0,-1,10.55383661,0.416634266,1.446584997,120
NA,41.9259,-87.72443,Entire home/apt,2,0.19,3,124,2,78,9.773248991,0.200263336,6.129757321,109
NA,41.9081,-87.63544,Entire home/apt,28,1.75,5,322,20,44,10.5718208,0.237076299,2.092780329,932
NA,41.98402,-87.77052,Entire home/apt,10,0.8,1,177,9,61,7.341219924,0.497330029,10.60411067,128
NA,41.89744,-87.62075,Entire home/apt,2,0.33,24,137,2,59,10.52607767,0.391284793,1.423006658,1925
NA,41.96495,-87.72482,Entire home/apt,10,0.71,1,199,7,115,9.871940147,0.670898548,7.926421174,375
NA,41.7982,-87.59647,Entire home/apt,28,1.78,1,140,20,42,8.555463073,0.532740976,5.805687656,92
NA,41.90877,-87.73051,Entire home/apt,12,0.76,2,363,3,54,8.555120851,0.920163859,5.891931511,115
NA,41.99596,-87.78734,Private room,46,2.74,7,79,43,39,6.524219707,0.692411941,11.83739505,60
NA,41.8851235,-87.6259459,Entire home/apt,0,NA,525,332,0,-1,9.718688939,0.073168016,0.528337399,166
NA,41.92411,-87.69783,Entire home/apt,2,0.27,525,324,2,187,9.984634601,0.137428405,4.886277341,194
NA,41.945173,-87.641759,Entire home/apt,0,NA,525,317,0,-1,12.53483402,0.66587177,4.673872598,135
NA,41.945173,-87.641759,Entire home/apt,0,NA,525,282,0,-1,12.53483402,0.66587177,4.673872598,142
NA,41.945173,-87.641759,Entire home/apt,0,NA,525,274,0,-1,12.53483402,0.66587177,4.673872598,128
NA,41.72849,-87.57675,Shared room,15,0.92,23,0,9,80,10.37914373,1.385052813,10.721757,24
NA,41.89963,-87.62107,Entire home/apt,2,0.26,68,348,2,136,10.62516651,0.422862936,1.560167002,165
NA,41.89814,-87.62062,Entire home/apt,0,NA,68,348,0,-1,10.5662452,0.408197287,1.470800709,160
NA,41.89941,-87.61996,Entire home/apt,78,4.72,9,226,49,62,10.65500882,0.471264436,1.56547097,165
NA,41.89954,-87.62109,Entire home/apt,0,NA,68,342,0,-1,10.61984758,0.419033347,1.553920535,120
NA,41.89102,-87.67893,Entire home/apt,58,3.45,3,314,40,48,8.282763106,0.514166408,2.826752927,238
NA,41.89847,-87.62237,Entire home/apt,43,2.62,24,58,28,51,10.51819996,0.324969156,1.462904378,336
NA,41.883057,-87.625771,Entire home/apt,112,6.68,3,0,73,55,9.625731877,0.018514634,0.406668501,371
NA,42.00096,-87.66274,Entire home/apt,34,2.13,2,119,25,54,13.30622385,0.085991022,8.666024582,125
NA,41.93997,-87.65602,Private room,24,1.63,1,12,15,72,11.85594303,0.14417033,4.502680319,55
NA,41.91365,-87.68666,Entire home/apt,20,1.27,2,10,10,44,9.511279309,0.167950714,3.956669263,414
NA,41.88748,-87.63077,Entire home/apt,1,0.21,23,73,1,176,9.650682921,0.113503712,0.649383324,377
NA,41.93472,-87.72981,Entire home/apt,3,3,2,102,3,39,10.0227082,0.705684548,6.714200815,159
NA,41.9232,-87.68681,Entire home/apt,47,2.9,1,130,33,52,10.1216538,0.459618529,4.401489438,296
NA,41.81739,-87.61487,Entire home/apt,3,0.19,5,203,1,49,7.815438475,0.219466867,4.267569846,165
NA,41.9557,-87.65454,Entire home/apt,18,1.56,12,109,18,177,12.87091251,0.123793589,5.522161787,250
NA,41.95557,-87.66847,Entire home/apt,80,4.85,2,62,55,44,12.56586086,0.362664864,5.747308573,143
NA,41.90049,-87.63218,Entire home/apt,94,5.99,6,295,75,42,10.27114853,0.223808068,1.550365567,88
NA,41.99396,-87.78789,Private room,60,3.63,7,74,37,38,6.470672375,0.618494583,11.76503118,42
NA,41.91084,-87.71548,Private room,57,3.51,8,341,40,48,8.846792338,1.162022079,5.195020084,45
NA,41.89318,-87.61752,Entire home/apt,0,NA,23,53,0,-1,10.4369902,0.565293983,1.237835219,294
NA,41.89452,-87.62958,Entire home/apt,0,NA,1,60,0,-1,10.05194696,0.15537623,1.133043675,100
NA,41.90883,-87.71498,Private room,84,5.25,8,325,69,38,8.718166601,1.29245733,5.111376529,45
NA,41.91023,-87.7169,Private room,88,5.49,8,329,62,38,8.788388938,1.155192972,5.247023729,51
NA,41.89924,-87.62214,Entire home/apt,52,3.31,24,75,42,53,10.56591028,0.358647608,1.517435451,237
NA,41.82019,-87.60369,Entire home/apt,34,2.06,1,338,27,45,8.455515217,0.859635156,4.242486322,169
NA,41.81608,-87.61283,Private room,3,0.33,5,161,3,147,7.898286001,0.324399515,4.378539748,70
NA,41.81823,-87.61477,Private room,2,0.17,5,248,2,145,7.836934961,0.246314416,4.211752081,47
NA,41.81813,-87.61476,Private room,2,0.22,5,175,2,163,7.835503382,0.243609139,4.218626299,78
NA,41.81682,-87.61269,Private room,3,0.33,5,238,3,145,7.919220385,0.331062056,4.330292239,47
NA,41.89834,-87.62235,Entire home/apt,0,NA,68,342,0,-1,10.51232109,0.322878628,1.454593299,120
NA,41.89105,-87.63683,Entire home/apt,0,NA,21,365,0,-1,9.610449239,0.183537808,0.97250358,299
NA,42.00107,-87.66984,Entire home/apt,10,3.45,1,362,10,43,12.92216519,0.467788913,8.762045286,225
NA,41.89232,-87.63834,Entire home/apt,1,0.07,21,321,0,458,9.623152847,0.260891075,1.086340168,170
NA,41.93052,-87.64528,Entire home/apt,16,1,1,0,7,97,11.56069128,0.453560349,3.714420666,1000
NA,41.89201,-87.63683,Entire home/apt,1,0.21,21,341,1,175,9.660507549,0.228606393,1.0336965,200
NA,41.89159,-87.63697,Entire home/apt,0,NA,21,358,0,-1,9.633580295,0.21305366,1.009784835,231
NA,41.89153,-87.63885,Entire home/apt,3,0.41,21,354,3,45,9.563586652,0.294823177,1.050181768,243
NA,41.945173,-87.641759,Entire home/apt,2,0.14,525,278,1,133,12.53483402,0.66587177,4.673872598,143
NA,41.9740293,-87.6602626,Entire home/apt,0,NA,525,311,0,-1,13.35546626,0.102763254,6.824895539,150
NA,41.7406,-87.55933,Entire home/apt,0,NA,1,365,0,-1,10.99736324,0.512094705,10.23802516,150
NA,41.87019,-87.65335,Private room,10,0.74,27,247,7,108,7.937014708,0.374345943,1.396869898,50
NA,41.87091,-87.65412,Private room,28,1.78,27,350,23,79,7.944991326,0.339577757,1.417522198,60
NA,41.87713,-87.70233,Private room,2,0.13,49,0,0,474,6.856683806,0.277017126,3.960703549,29
NA,41.89768,-87.6216,Entire home/apt,0,NA,68,365,0,-1,10.50657886,0.348648668,1.423273775,120
NA,41.74631,-87.66608,Entire home/apt,0,NA,1,0,0,-1,5.451073153,1.030794104,9.306763207,60
NA,41.945173,-87.641759,Entire home/apt,0,NA,525,196,0,-1,12.53483402,0.66587177,4.673872598,213
NA,41.89945,-87.6202,Entire home/apt,1,0.08,31,335,0,413,10.64814858,0.460302521,1.563622278,90
NA,41.9398,-87.65687,Entire home/apt,28,2.09,1,12,23,44,11.82488779,0.190663512,4.506567688,200
NA,41.94774,-87.65977,Entire home/apt,51,3.24,2,329,38,43,12.25273168,0.330367476,5.076144523,199
NA,41.92376,-87.72187,Entire home/apt,37,2.61,1,152,28,44,9.650592197,0.32483759,5.932693527,147
NA,41.93642,-87.72201,Entire home/apt,7,0.43,1,0,0,442,10.39603825,0.563171832,6.445237123,80
NA,41.89932,-87.62616,Entire home/apt,31,1.91,57,335,21,73,10.42356549,0.200257497,1.477606934,182
NA,41.89693,-87.62675,Entire home/apt,27,1.67,57,325,22,58,10.27890778,0.063691995,1.309898765,178
NA,41.9233,-87.64202,Entire home/apt,19,1.22,3,217,16,39,11.2283554,0.594344113,3.189370673,159
NA,41.89975,-87.62164,Entire home/apt,0,NA,68,342,0,-1,10.61031111,0.399777892,1.558874642,160
NA,41.83326,-87.65358,Entire home/apt,15,1.1,1,14,13,65,6.304612956,0.768573563,3.355353913,90
NA,41.95898,-87.72966,Entire home/apt,51,3.15,1,324,39,41,9.65799568,0.364412804,7.802090852,121
NA,41.89549,-87.62622,Entire home/apt,0,NA,1,0,0,-1,10.22461109,0.116522288,1.215726839,200
