@relation 'dc_listings - full'

@attribute host_is_superhost {f,t}
@attribute host_listings_count numeric
@attribute host_total_listings_count numeric
@attribute host_has_profile_pic {t,f}
@attribute host_identity_verified {t,f}
@attribute neighbourhood_cleansed {'Historic Anacostia','Brightwood Park, Crestwood, Petworth','Edgewood, Bloomingdale, Truxton Circle, Eckington','Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street','Dupont Circle, Connecticut Avenue/K Street','Howard University, Le Droit Park, Cardozo/Shaw','Douglas, Shipley Terrace','Capitol Hill, Lincoln Park','Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill','Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View','Friendship Heights, American University Park, Tenleytown','Kalorama Heights, Adams Morgan, Lanier Heights','Ivy City, Arboretum, Trinidad, Carver Langston','Shaw, Logan Circle','West End, Foggy Bottom, GWU','Brookland, Brentwood, Langdon','Cathedral Heights, McLean Gardens, Glover Park','Takoma, Brightwood, Manor Park','Union Station, Stanton Park, Kingman Park','Congress Heights, Bellevue, Washington Highlands','Colonial Village, Shepherd Park, North Portal Estates','Georgetown, Burleith/Hillandale','Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point','Spring Valley, Palisades, Wesley Heights, Foxhall Crescent, Foxhall Village, Georgetown Reservoir','Hawthorne, Barnaby Woods, Chevy Chase','Capitol View, Marshall Heights, Benning Heights','North Michigan Park, Michigan Park, University Heights','North Cleveland Park, Forest Hills, Van Ness','Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace','Mayfair, Hillbrook, Mahaning Heights','Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights','Fairfax Village, Naylor Gardens, Hillcrest, Summit Park','Eastland Gardens, Kenilworth','River Terrace, Benning, Greenway, Dupont Park','Near Southeast, Navy Yard','Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont','Sheridan, Barry Farm, Buena Vista','Woodland/Fort Stanton, Garfield Heights, Knox Hill','Woodridge, Fort Lincoln, Gateway'}
@attribute latitude numeric
@attribute longitude numeric
@attribute room_type {'Private room','Entire home/apt','Shared room','Hotel room'}
@attribute accommodates numeric
@attribute bedrooms numeric
@attribute beds numeric
@attribute minimum_nights numeric
@attribute maximum_nights numeric
@attribute has_availability {t,f}
@attribute availability_30 numeric
@attribute availability_60 numeric
@attribute availability_90 numeric
@attribute availability_365 numeric
@attribute number_of_reviews numeric
@attribute number_of_reviews_ltm numeric
@attribute number_of_reviews_l30d numeric
@attribute review_scores_rating numeric
@attribute review_scores_accuracy numeric
@attribute review_scores_cleanliness numeric
@attribute review_scores_checkin numeric
@attribute review_scores_communication numeric
@attribute review_scores_location numeric
@attribute review_scores_value numeric
@attribute instant_bookable {f,t}
@attribute calculated_host_listings_count numeric
@attribute calculated_host_listings_count_entire_homes numeric
@attribute calculated_host_listings_count_private_rooms numeric
@attribute calculated_host_listings_count_shared_rooms numeric
@attribute reviews_per_month numeric
@attribute dist_from_subway_in_miles numeric
@attribute dist_from_airport_in_miles numeric
@attribute dist_from_city_center numeric
@attribute price numeric

@data
f,2,3,t,f,'Historic Anacostia',38.86547,-76.9873,'Private room',3,1,1,31,40,t,0,0,0,0,291,0,0,4.73,4.83,4.72,4.89,4.89,4.47,4.73,f,2,0,2,0,3.56,0.179485,3.027284,2.753122,77
f,2,3,t,t,'Shaw, Logan Circle',38.9071,-77.02395,'Private room',2,1,1,31,1125,t,0,0,0,0,5,0,0,5,5,5,5,5,4.8,5,f,1,0,1,0,0.06,1.048687,4.561839,2.565654,99
f,5,6,t,t,'Union Station, Stanton Park, Kingman Park',38.89523,-77.00173,'Entire home/apt',3,1,1,31,1125,t,30,60,90,171,58,11,0,4.81,4.95,4.97,4.84,4.78,4.97,4.88,f,5,5,0,0,1.04,0.44582,6.34806,5.381304,200
f,1,1,t,t,'West End, Foggy Bottom, GWU',38.90267,-77.05041,'Entire home/apt',2,1,1,31,1125,t,0,0,0,0,2,0,0,4,4,3,5,5,5,4,f,1,1,0,0,0.02,0.33447,3.21989,2.349455,70
t,1,1,t,t,'Brightwood Park, Crestwood, Petworth',38.94156,-77.03125,'Entire home/apt',4,1,2,31,90,t,0,0,18,18,60,6,0,4.77,4.95,4.83,4.98,4.88,4.81,4.86,f,1,1,0,0,0.81,0.291367,6.36208,3.166165,90
t,3,6,t,t,'Shaw, Logan Circle',38.91136,-77.02112,'Private room',2,1,1,3,90,t,11,32,62,151,223,0,0,4.97,4.99,4.95,5,4.99,4.94,4.91,f,3,2,1,0,2.85,1.134008,7.046331,3.271475,90
f,1,1,t,t,'Edgewood, Bloomingdale, Truxton Circle, Eckington',38.9118,-77.0051,'Private room',2,1,2,1,7,t,7,27,56,57,215,54,8,4.53,4.78,4.62,4.84,4.78,4.7,4.64,f,1,0,1,0,3.16,0.928008,7.969022,4.170785,65
f,1,1,t,t,'Edgewood, Bloomingdale, Truxton Circle, Eckington',38.9171,-77.00989,'Entire home/apt',6,2,2,4,29,t,0,0,0,0,193,2,0,4.97,4.98,4.98,4.99,4.99,4.86,4.89,f,1,1,0,0,2.51,0.179602,2.304444,1.925734,139
f,8,14,t,t,'Kalorama Heights, Adams Morgan, Lanier Heights',38.92446,-77.04199,'Entire home/apt',3,1,2,31,1125,t,0,14,44,248,26,4,0,4.33,4.63,4.67,4.42,4.46,4.88,4.33,f,8,8,0,0,0.34,0.602741,4.512926,0.717389,119
f,3,3,t,t,'Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace',38.93031,-77.07285,'Entire home/apt',6,2,4,31,1125,t,0,11,41,90,154,14,0,4.85,4.9,4.86,4.92,4.91,4.95,4.83,f,1,1,0,0,2.03,0.14508,3.591187,3.272206,204
f,1,5,t,t,'Dupont Circle, Connecticut Avenue/K Street',38.908,-77.04631,'Entire home/apt',3,1,1,31,1125,t,0,0,0,0,14,3,0,4.77,4.92,4.85,4.62,4.92,5,4.85,f,1,1,0,0,0.18,1.241558,4.8376,3.089183,102
f,1,2,t,f,'Shaw, Logan Circle',38.90765,-77.02821,'Entire home/apt',4,2,2,31,1125,t,0,0,0,0,0,0,0,?,?,?,?,?,?,?,f,1,1,0,0,?,0.192193,4.227403,2.01827,239
f,68,147,t,t,'Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street',38.90253,-77.02312,'Entire home/apt',5,2,2,3,365,t,5,20,50,92,14,3,0,4.43,4.43,4.43,4.64,4.64,4.93,4.36,f,17,17,0,0,0.18,0.212508,4.527499,1.106625,440
f,1,2,t,t,'Capitol Hill, Lincoln Park',38.89103,-76.9876,'Entire home/apt',2,?,1,31,365,t,13,25,55,104,1,0,0,5,5,5,5,5,5,5,f,1,1,0,0,0.02,0.507134,4.279771,1.420276,95
t,1,1,t,t,'Shaw, Logan Circle',38.911,-77.0287,'Entire home/apt',4,1,2,1,90,t,3,6,22,99,285,48,2,4.91,4.97,4.98,4.99,4.98,4.95,4.86,f,1,1,0,0,3.6,0.244021,3.635282,0.934082,168
f,1,1,t,t,'Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace',38.93628,-77.05768,'Entire home/apt',2,1,1,60,1125,t,0,0,0,208,7,0,0,4.67,4.83,4.67,4.67,4.83,5,5,f,1,1,0,0,0.09,1.24084,6.964537,3.162891,65
f,5,11,t,t,'Kalorama Heights, Adams Morgan, Lanier Heights',38.92219,-77.04127,'Entire home/apt',2,?,1,31,120,t,1,31,61,336,57,3,0,4.6,4.87,4.38,4.84,4.73,4.95,4.73,f,2,2,0,0,0.72,0.507648,7.855376,4.334818,89
f,1,3,t,t,'Howard University, Le Droit Park, Cardozo/Shaw',38.91683,-77.01583,'Private room',3,1,1,31,90,t,0,0,0,0,52,0,0,4.98,4.98,4.98,5,5,4.88,4.96,f,1,0,1,0,0.68,0.501694,3.698244,2.836722,70
f,3,6,t,t,'Georgetown, Burleith/Hillandale',38.90947,-77.05937,'Entire home/apt',3,1,1,31,365,t,0,7,37,216,62,0,0,4.89,4.94,4.9,4.97,4.95,4.97,4.77,f,2,2,0,0,0.79,0.220423,3.607171,0.93718,245
f,1,1,t,t,'Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street',38.90154,-77.01721,'Entire home/apt',3,?,1,31,1125,t,0,0,0,0,35,0,0,4.94,4.91,4.81,4.81,4.88,4.94,4.87,f,1,1,0,0,0.45,0.300385,5.355245,1.610104,130
t,2,2,t,t,'Georgetown, Burleith/Hillandale',38.90915,-77.06228,'Entire home/apt',4,1,2,2,1125,t,6,6,7,7,216,11,3,4.96,4.94,4.95,4.99,4.97,5,4.89,f,2,2,0,0,2.7,0.660461,4.384201,3.21526,144
t,1,1,t,t,'Capitol Hill, Lincoln Park',38.88267,-76.99885,'Entire home/apt',4,1,2,2,28,t,4,9,31,39,282,40,3,4.98,4.98,4.98,4.99,4.98,4.99,4.91,f,1,1,0,0,3.54,0.237481,3.623025,0.942819,155
t,2,4,t,t,'Cathedral Heights, McLean Gardens, Glover Park',38.92507,-77.07374,'Entire home/apt',12,5,7,31,1125,t,15,36,58,333,38,2,0,4.95,4.84,4.97,4.92,4.97,4.92,4.78,f,2,2,0,0,0.48,0.449595,4.44827,1.609826,1586
f,2,3,t,t,'Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point',38.88008,-77.01963,'Entire home/apt',1,1,1,27,90,t,27,57,87,87,1,0,0,5,5,5,5,5,5,5,f,1,1,0,0,0.08,0.169201,3.583979,0.870422,149
f,1,5,t,f,'Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View',38.93459,-77.02554,'Private room',1,1,1,31,1125,f,0,0,0,0,0,0,0,?,?,?,?,?,?,?,f,1,0,1,0,?,0.424775,6.252611,2.581774,50
f,68,147,t,t,'Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street',38.89721,-77.01883,'Entire home/apt',5,2,2,3,90,t,3,15,42,83,10,2,0,4.9,4.8,4.9,4.7,5,5,4.9,f,17,17,0,0,0.13,0.564244,6.307223,4.982258,436
f,68,147,t,t,'Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street',38.89767,-77.0257,'Entire home/apt',5,2,2,1,365,t,9,33,63,109,63,18,0,4.83,4.86,4.68,4.86,4.86,4.97,4.63,f,17,17,0,0,0.79,0.433914,3.313842,2.241573,422
t,1,1,t,t,'Brightwood Park, Crestwood, Petworth',38.94283,-77.02255,'Entire home/apt',2,1,1,3,1125,t,1,17,34,296,164,23,1,4.86,4.95,4.95,4.91,4.95,4.76,4.85,f,1,1,0,0,2.08,0.658164,4.837257,1.579015,90
f,1,3,t,t,'Kalorama Heights, Adams Morgan, Lanier Heights',38.92245,-77.04767,'Entire home/apt',4,2,2,3,1125,t,4,14,38,273,134,21,3,4.87,4.93,4.84,4.97,4.94,4.95,4.83,t,1,1,0,0,1.71,0.184179,5.981106,2.220486,175
f,5,6,t,t,'West End, Foggy Bottom, GWU',38.90455,-77.05514,'Entire home/apt',4,1,2,1,1125,t,2,15,43,314,439,73,4,4.83,4.92,4.76,4.93,4.88,4.91,4.74,t,5,5,0,0,5.54,0.433299,3.313288,2.241924,177
t,1,1,t,t,'Capitol Hill, Lincoln Park',38.88973,-76.99003,'Entire home/apt',2,?,1,3,8,t,5,16,34,119,260,40,4,4.95,4.99,4.99,4.99,4.95,4.95,4.92,f,1,1,0,0,3.27,0.394716,4.253343,0.458828,125
t,4,5,t,t,'Kalorama Heights, Adams Morgan, Lanier Heights',38.92098,-77.04187,'Private room',2,1,1,31,1124,t,7,10,36,232,27,6,1,5,5,4.85,4.96,5,5,4.67,f,3,0,3,0,0.34,1.370268,5.264026,2.414963,68
t,3,6,t,t,'Shaw, Logan Circle',38.91021,-77.01923,'Entire home/apt',4,1,1,3,30,t,4,19,47,136,234,20,0,4.91,4.92,4.92,4.99,5,4.95,4.87,f,3,2,1,0,3.05,0.428811,3.310757,2.254363,115
t,1,1,t,t,'Capitol Hill, Lincoln Park',38.89128,-76.99913,'Entire home/apt',3,1,1,2,30,t,3,6,15,73,431,93,8,4.93,4.98,4.96,4.97,4.98,4.99,4.92,t,1,1,0,0,5.56,0.627422,4.718744,1.55281,109
f,6,11,t,t,'Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street',38.90427,-77.02751,'Private room',1,1,1,31,365,t,0,0,13,288,81,19,0,4.67,4.76,4.58,4.82,4.9,4.94,4.69,t,6,0,6,0,1.06,0.601153,7.036628,3.494112,85
f,1,1,t,f,'Edgewood, Bloomingdale, Truxton Circle, Eckington',38.91505,-77.01247,'Entire home/apt',2,1,1,31,1125,f,0,0,0,0,0,0,0,?,?,?,?,?,?,?,f,1,1,0,0,?,0.387787,5.392115,1.593811,65
f,1,3,t,f,'Congress Heights, Bellevue, Washington Highlands',38.83695,-76.99852,'Entire home/apt',2,1,1,31,1125,t,0,11,41,41,255,12,0,4.81,4.91,4.78,4.98,4.98,4.57,4.88,t,1,1,0,0,3.26,0.101324,4.437361,0.750306,80
f,1,1,t,t,'Kalorama Heights, Adams Morgan, Lanier Heights',38.91553,-77.04742,'Entire home/apt',3,1,1,31,1125,t,0,0,0,0,15,0,0,4.8,4.93,4.53,5,4.93,5,4.73,t,1,1,0,0,0.24,0.428811,3.310757,2.254363,105
f,1,1,t,t,'Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View',38.92871,-77.02917,'Entire home/apt',2,1,2,31,1125,t,0,0,0,0,0,0,0,?,?,?,?,?,?,?,f,1,1,0,0,?,1.406338,6.408584,3.934792,70
t,23,30,t,t,'Capitol Hill, Lincoln Park',38.89057,-77.00218,'Entire home/apt',4,?,2,31,500,t,0,0,0,271,49,10,0,4.84,4.92,4.94,4.9,4.88,4.98,4.76,f,19,19,0,0,0.64,0.236128,3.480958,1.335599,169
t,23,30,t,t,'Capitol Hill, Lincoln Park',38.89014,-77.00021,'Entire home/apt',2,?,1,31,500,t,0,0,0,273,45,9,0,4.58,4.6,4.67,4.73,4.67,4.87,4.51,f,19,19,0,0,0.58,0.283095,2.29011,2.085112,155
t,1,2,t,t,'Colonial Village, Shepherd Park, North Portal Estates',38.97954,-77.02817,'Entire home/apt',2,1,1,1,1125,t,0,0,0,192,124,13,0,4.94,4.98,4.98,4.99,4.95,4.89,4.98,f,1,1,0,0,1.69,0.347383,3.611609,1.120211,95
f,13,15,t,t,'West End, Foggy Bottom, GWU',38.90106,-77.05359,'Entire home/apt',2,?,1,31,1125,t,20,50,80,169,545,55,1,4.74,4.79,4.7,4.89,4.82,4.94,4.7,f,10,10,0,0,6.82,0.291141,6.364159,2.716195,192
f,2,2,t,t,'Georgetown, Burleith/Hillandale',38.90795,-77.06673,'Private room',4,1,1,31,1125,f,0,0,0,0,0,0,0,?,?,?,?,?,?,?,f,2,1,1,0,?,0.329314,3.70893,0.634889,225
f,71,79,t,t,'Brightwood Park, Crestwood, Petworth',38.93767,-77.02321,'Private room',1,1,1,31,300,t,0,0,14,289,15,4,1,4.67,4.6,3.93,4.67,4.53,4.73,4.67,f,46,0,46,0,0.31,1.108688,4.732352,3.166397,35
t,10,21,t,f,'Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace',38.92418,-77.05256,'Entire home/apt',12,6,7,31,1125,t,30,60,90,364,54,14,0,4.83,4.8,4.78,4.92,4.91,5,4.64,f,10,10,0,0,0.7,0.637481,4.786703,1.562353,700
f,16,23,t,t,'West End, Foggy Bottom, GWU',38.90197,-77.05163,'Entire home/apt',4,?,2,31,1125,t,14,44,74,92,303,32,0,4.82,4.88,4.83,4.94,4.88,4.95,4.73,t,16,16,0,0,3.85,0.172723,6.242501,3.092729,250
t,1,1,t,f,'Capitol Hill, Lincoln Park',38.88156,-76.99892,'Entire home/apt',2,1,1,3,30,t,2,7,22,22,285,50,4,4.96,4.98,4.96,4.97,4.99,4.98,4.93,t,1,1,0,0,3.71,0.821103,3.94631,2.611185,105
f,68,147,t,t,'Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street',38.89691,-77.01687,'Entire home/apt',5,2,2,3,365,t,4,19,37,82,10,0,0,4.3,4,4.5,4.8,4.5,5,4.3,f,17,17,0,0,0.13,0.378296,3.240916,2.175548,445
f,4,4,t,t,'Takoma, Brightwood, Manor Park',38.97019,-77.02041,'Private room',2,3,5,31,1125,t,0,0,0,0,11,0,0,4.6,4.6,4.5,4.7,4.7,4.7,4.6,f,3,1,2,0,0.15,0.369784,5.828385,2.383145,49
f,1,2,t,t,'Kalorama Heights, Adams Morgan, Lanier Heights',38.91131,-77.0509,'Private room',2,1,1,31,1125,f,0,0,0,0,1,0,0,0,?,?,?,?,?,?,f,1,0,1,0,0.01,0.463527,3.850318,0.34411,80
f,438,682,t,t,'Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street',38.899914,-77.03313,'Entire home/apt',3,1,2,1,1125,t,22,51,81,356,3,2,0,3.33,3.67,3.67,3.33,3.67,3.67,3.67,t,29,29,0,0,0.05,0.272521,3.518558,1.318162,294
f,1,1,t,t,'Takoma, Brightwood, Manor Park',38.96634,-77.02502,'Entire home/apt',4,1,1,2,1125,t,0,22,52,327,46,5,0,4.64,4.84,4.82,4.98,4.98,4.77,4.72,t,1,1,0,0,0.64,0.348516,4.48735,1.765053,90
f,1,1,t,t,'Hawthorne, Barnaby Woods, Chevy Chase',38.96054,-77.07954,'Entire home/apt',2,?,1,31,1125,f,0,0,0,0,1,0,0,4,5,4,5,5,5,5,f,1,1,0,0,0.01,0.741958,6.662465,2.898438,50
f,68,147,t,t,'Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street',38.8998,-77.02437,'Entire home/apt',5,2,2,3,90,t,3,16,43,83,11,0,0,4.91,4.73,5,4.73,4.91,5,4.82,f,17,17,0,0,0.14,0.562125,3.967635,0.989069,436
t,23,30,t,t,'Capitol Hill, Lincoln Park',38.89033,-77.00325,'Entire home/apt',4,1,2,31,500,t,0,0,0,258,55,12,0,4.87,4.89,4.84,4.96,4.91,4.95,4.73,f,19,19,0,0,0.69,0.315878,3.862052,1.880651,275
f,1,1,t,t,'Union Station, Stanton Park, Kingman Park',38.90031,-77.00065,'Private room',2,1,2,31,1125,f,0,0,0,0,0,0,0,?,?,?,?,?,?,?,f,1,0,1,0,?,0.624731,5.478202,2.975368,507
f,1,1,t,f,'Union Station, Stanton Park, Kingman Park',38.89837,-76.9958,'Entire home/apt',2,?,1,31,365,t,0,24,41,41,115,8,0,4.56,4.8,4.76,4.96,4.93,4.88,4.64,f,1,1,0,0,1.58,0.702307,4.735013,1.62527,65
f,1,2,t,t,'Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View',38.93431,-77.03882,'Entire home/apt',8,4,3,31,1125,t,0,0,22,111,4,0,0,5,5,4.5,5,5,5,4.75,f,1,1,0,0,0.26,0.864976,5.727654,2.528948,200
f,68,147,t,t,'Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street',38.89832,-77.02238,'Entire home/apt',5,2,2,3,365,t,3,18,36,82,6,3,1,4.83,4.83,4.67,5,5,5,4.83,f,17,17,0,0,0.08,0.119877,3.868515,0.707104,445
f,2,2,t,t,'Capitol Hill, Lincoln Park',38.88415,-76.98743,'Entire home/apt',3,?,2,31,1125,t,0,0,0,0,79,0,0,4.89,4.99,5,4.96,4.97,4.74,4.89,f,1,1,0,0,0.97,0.369879,5.39464,1.595191,80
f,1,1,t,t,'Union Station, Stanton Park, Kingman Park',38.89722,-76.99317,'Entire home/apt',4,1,2,3,1125,t,7,27,57,146,57,16,0,4.96,4.98,4.96,5,4.98,4.89,4.89,f,1,1,0,0,0.75,0.356666,3.565516,2.090369,185
f,1,1,t,t,'Capitol Hill, Lincoln Park',38.88018,-76.98937,'Entire home/apt',3,1,1,31,1125,t,13,43,73,348,26,0,0,4.81,4.85,4.85,4.81,4.81,4.69,4.65,f,1,1,0,0,0.34,0.695427,5.672809,1.889178,225
f,13,15,t,t,'West End, Foggy Bottom, GWU',38.90472,-77.05236,'Entire home/apt',3,?,1,31,1125,t,0,0,13,102,480,58,0,4.77,4.84,4.7,4.94,4.81,4.96,4.75,f,10,10,0,0,6.04,0.152877,4.187916,0.908144,192
t,1,2,t,t,'Union Station, Stanton Park, Kingman Park',38.89725,-76.99976,'Private room',2,1,1,1,6,t,3,6,6,6,193,80,9,4.94,4.96,4.96,4.99,4.97,4.94,4.83,t,1,0,1,0,2.81,0.239736,4.218966,0.537603,67
f,16,23,t,t,'West End, Foggy Bottom, GWU',38.90406,-77.05165,'Entire home/apt',6,1,2,31,1450,t,2,32,62,139,260,37,0,4.77,4.86,4.71,4.91,4.86,4.91,4.77,t,16,16,0,0,3.38,0.636811,3.833713,2.913852,230
t,2,7,t,t,'Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill',38.9659,-77.00427,'Entire home/apt',6,2,3,28,120,t,0,0,0,261,125,4,0,4.74,4.82,4.86,4.91,4.95,4.6,4.81,t,2,2,0,0,1.53,0.192962,3.885663,0.516743,67
t,3,6,t,t,'Ivy City, Arboretum, Trinidad, Carver Langston',38.90332,-76.98278,'Entire home/apt',5,1,3,1,1125,t,17,46,76,165,457,79,4,4.7,4.8,4.75,4.94,4.9,4.46,4.66,f,3,1,2,0,5.75,0.408258,4.093681,0.518847,113
t,3,6,t,t,'Ivy City, Arboretum, Trinidad, Carver Langston',38.90233,-76.98163,'Private room',2,1,2,1,1125,t,8,30,60,150,477,74,5,4.8,4.87,4.91,4.91,4.88,4.42,4.71,f,3,1,2,0,6.01,0.339547,3.590073,1.143812,70
f,2,3,t,t,'Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace',38.92521,-77.05284,'Private room',2,1,1,2,1125,t,30,60,85,344,11,0,0,4.8,4.8,5,4.9,5,5,4.9,f,2,0,2,0,0.14,0.269314,4.134426,0.986884,275
f,1,3,t,f,'Shaw, Logan Circle',38.91216,-77.02359,'Entire home/apt',6,2,2,2,365,t,7,34,60,222,270,24,0,4.75,4.83,4.79,4.89,4.85,4.88,4.7,t,1,1,0,0,3.33,0.106031,5.910007,2.305084,299
t,1,1,t,t,'Union Station, Stanton Park, Kingman Park',38.89659,-77.00222,'Entire home/apt',6,3,4,4,1125,t,0,8,24,38,70,18,0,4.99,5,5,5,5,4.97,4.81,f,1,1,0,0,1.27,0.615424,4.840143,1.061474,425
f,2,3,t,t,'Capitol Hill, Lincoln Park',38.8851,-77.00546,'Entire home/apt',11,6,7,3,1125,t,9,25,41,288,6,2,0,5,4.83,5,5,5,5,4.83,t,2,2,0,0,0.08,0.78232,4.131618,1.23682,795
f,1,1,t,t,'North Cleveland Park, Forest Hills, Van Ness',38.94338,-77.06054,'Entire home/apt',4,1,2,31,1125,f,0,0,0,0,0,0,0,?,?,?,?,?,?,?,f,1,1,0,0,?,0.206028,2.991339,2.679725,90
t,3,6,t,t,'Ivy City, Arboretum, Trinidad, Carver Langston',38.9022,-76.98378,'Private room',1,1,1,1,1125,t,17,44,74,163,464,57,5,4.74,4.85,4.89,4.92,4.83,4.42,4.69,f,3,1,2,0,5.84,0.399765,5.620496,1.853839,52
t,1,1,t,t,'River Terrace, Benning, Greenway, Dupont Park',38.89019,-76.93841,'Entire home/apt',2,1,1,1,1125,t,2,2,2,2,33,13,4,4.82,5,4.79,4.97,4.97,4.33,4.85,f,1,1,0,0,0.46,0.735991,4.784404,1.660914,85
f,6,6,t,t,'Shaw, Logan Circle',38.91201,-77.02801,'Entire home/apt',4,1,2,600,600,t,30,60,90,365,136,0,0,4.9,4.94,4.86,4.94,4.81,4.88,4.86,t,6,6,0,0,1.69,1.043711,3.698915,4.809409,120
f,3,10,t,t,'Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View',38.92305,-77.02876,'Private room',1,1,1,30,365,t,7,37,67,342,12,4,0,4.55,4.64,4.55,4.91,4.82,4.91,4.73,f,3,0,3,0,0.16,1.461281,6.912572,4.340039,65
f,1,1,t,t,'Brightwood Park, Crestwood, Petworth',38.93691,-77.02602,'Entire home/apt',2,1,1,31,1125,t,0,0,0,0,3,0,0,5,5,5,5,5,5,5,f,1,1,0,0,0.04,0.489574,3.426762,2.336557,85
t,3,3,t,t,'Dupont Circle, Connecticut Avenue/K Street',38.91007,-77.03532,'Entire home/apt',6,2,2,31,1125,t,0,0,13,102,292,23,0,4.94,4.95,4.94,4.99,4.94,4.98,4.89,f,3,3,0,0,3.95,0.340266,3.642448,0.551115,180
f,1,3,t,t,'Union Station, Stanton Park, Kingman Park',38.89912,-77.00422,'Private room',2,2,2,31,1125,f,0,0,0,0,0,0,0,?,?,?,?,?,?,?,f,1,0,1,0,?,0.692004,6.630857,2.886329,600
f,1,1,t,f,'Cathedral Heights, McLean Gardens, Glover Park',38.92379,-77.07419,'Entire home/apt',4,?,2,31,1125,f,0,0,0,0,0,0,0,?,?,?,?,?,?,?,f,1,1,0,0,?,0.375072,6.314761,2.580303,75
t,1,1,t,t,'Kalorama Heights, Adams Morgan, Lanier Heights',38.9225,-77.0409,'Entire home/apt',2,1,1,3,1125,t,0,25,54,54,51,16,0,4.8,4.9,4.86,5,4.96,4.92,4.76,f,1,1,0,0,0.65,0.526832,4.556714,1.439658,186
f,1,2,t,t,'Capitol Hill, Lincoln Park',38.88287,-77.00486,'Entire home/apt',2,?,1,31,1125,t,30,60,90,365,10,2,0,5,5,5,5,5,5,5,f,1,1,0,0,0.13,0.317061,4.884596,1.205414,150
f,4,5,t,t,'Dupont Circle, Connecticut Avenue/K Street',38.91562,-77.04343,'Entire home/apt',2,?,1,31,90,t,0,0,0,0,51,0,0,4.96,4.94,4.98,4.94,5,4.98,4.94,t,4,4,0,0,0.74,0.375194,3.742267,1.012551,95
f,2,4,t,t,'Near Southeast, Navy Yard',38.87853,-77.00018,'Private room',2,1,1,31,1125,t,0,0,0,0,27,0,0,5,4.96,5,5,4.84,4.83,4.83,f,1,0,1,0,0.35,0.550134,4.530067,0.810952,75
t,1,1,t,f,'Howard University, Le Droit Park, Cardozo/Shaw',38.91506,-77.03098,'Entire home/apt',4,1,2,2,28,t,8,31,60,60,76,22,0,4.93,4.97,4.97,4.97,5,5,4.96,f,1,1,0,0,0.99,0.812469,2.38083,5.280829,171
f,1,6,t,t,'Georgetown, Burleith/Hillandale',38.91581,-77.07008,'Entire home/apt',2,?,1,31,1125,t,0,0,0,173,34,10,0,4.5,4.68,4.24,4.74,4.65,4.88,4.38,f,1,1,0,0,0.52,0.463539,4.408749,0.81258,93
f,1,1,t,f,'Sheridan, Barry Farm, Buena Vista',38.85433,-76.98299,'Private room',1,1,1,31,1125,f,0,0,0,0,4,0,0,4.67,5,5,5,5,4.33,5,f,1,0,1,0,0.05,0.557689,4.421018,1.482893,75
f,1,1,t,f,'Capitol Hill, Lincoln Park',38.87908,-76.99534,'Entire home/apt',4,2,2,31,1125,f,0,0,0,0,2,0,0,0,?,?,?,?,?,?,f,1,1,0,0,0.03,0.479795,3.676313,2.828792,190
f,1,1,t,t,'Kalorama Heights, Adams Morgan, Lanier Heights',38.92098,-77.04261,'Entire home/apt',3,?,1,31,1125,t,0,0,0,0,44,0,0,4.91,5,4.93,4.95,4.86,4.95,4.84,f,1,1,0,0,0.59,0.194172,5.306553,1.543034,95
t,1,3,t,t,'Union Station, Stanton Park, Kingman Park',38.89321,-76.99934,'Private room',6,2,3,2,365,t,8,23,45,45,166,36,0,4.76,4.87,4.89,4.94,4.84,4.95,4.77,f,1,0,1,0,2.09,0.642159,4.758178,0.988785,192
