host_is_superhost,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude,longitude,room_type,accommodates,bedrooms,beds,minimum_nights,maximum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,days_since_last_review,dist_from_subway_in_miles,dist_from_airport_in_miles,dist_from_city_center,price
TRUE,1,1,TRUE,TRUE,"Capitol Hill, Lincoln Park",38.89077,-76.9919,Entire home/apt,4,1,2,2,1125,TRUE,16,46,75,75,57,42,1,4.98,4.96,5,5,5,4.98,4.95,FALSE,1,1,0,0,3.66,-1,0.476217,3.607069,2.640726,172
FALSE,2,2,TRUE,TRUE,"Capitol Hill, Lincoln Park",38.883702,-76.9979,Entire home/apt,2,1,1,2,8,TRUE,1,5,19,37,10,10,6,5,5,5,5,5,5,5,FALSE,2,2,0,0,3.66,-1,0.119158,3.033774,2.62705,119
FALSE,2,2,TRUE,TRUE,"Union Station, Stanton Park, Kingman Park",38.89543,-76.97538,Entire home/apt,2,1,1,1,1125,TRUE,6,24,54,328,21,21,2,4.19,4.62,4.29,4.57,4.19,4.14,4.48,FALSE,2,2,0,0,3.66,-1,0.608007,4.455022,3.36018,88
FALSE,13,17,TRUE,TRUE,"Georgetown, Burleith/Hillandale",38.90529,-77.0622,Entire home/apt,4,2,2,1,29,TRUE,6,21,43,131,130,105,8,4.71,4.73,4.82,4.89,4.77,4.9,4.7,FALSE,11,11,0,0,8.35,111,0.70652,3.893099,1.347361,142
TRUE,1,1,TRUE,TRUE,"Union Station, Stanton Park, Kingman Park",38.89909,-77.00059,Entire home/apt,6,2,3,2,365,TRUE,1,8,33,244,106,73,2,4.93,4.94,4.96,4.95,4.96,4.94,4.86,TRUE,1,1,0,0,6.85,127,0.373032,3.792146,2.004139,193
TRUE,2,2,TRUE,TRUE,"Congress Heights, Bellevue, Washington Highlands",38.83744,-77.00131,Entire home/apt,6,2,2,3,365,TRUE,13,41,68,343,56,45,4,4.95,4.95,5,4.95,5,4.66,4.86,FALSE,2,2,0,0,3.61,-1,0.884334,2.177698,5.169837,198
TRUE,9,11,TRUE,TRUE,"Union Station, Stanton Park, Kingman Park",38.90015,-76.99962,Entire home/apt,4,1,2,2,90,TRUE,2,6,6,77,40,40,5,4.7,4.88,4.68,4.98,4.85,4.98,4.78,TRUE,8,8,0,0,3.61,-1,0.444557,3.881348,2.034841,120
TRUE,1,1,TRUE,TRUE,"Brookland, Brentwood, Langdon",38.92763,-76.98356,Entire home/apt,2,1,1,3,62,TRUE,4,22,52,327,23,23,1,4.96,4.96,4.65,5,4.96,4.91,4.96,FALSE,1,1,0,0,3.61,44,0.697961,5.949212,3.158989,98
FALSE,2,2,TRUE,TRUE,"Sheridan, Barry Farm, Buena Vista",38.85993,-76.98942,Private room,1,1,1,1,3,TRUE,0,0,0,0,10,10,2,4.6,5,5,5,5,3.5,4.7,FALSE,1,0,1,0,3.61,156,0.378908,2.615098,4.119551,59
TRUE,1,1,TRUE,TRUE,"Woodridge, Fort Lincoln, Gateway",38.93961,-76.9599,Entire home/apt,4,1,1,1,1125,TRUE,13,38,51,131,158,39,4,4.9,4.96,4.94,4.94,4.98,4.79,4.87,FALSE,1,1,0,0,3.61,46,1.182306,7.311693,4.653553,72
TRUE,12,13,TRUE,TRUE,"Union Station, Stanton Park, Kingman Park",38.90022,-76.9856,Entire home/apt,10,3,4,2,29,TRUE,9,34,64,268,98,85,3,4.85,4.86,4.95,4.97,4.92,4.55,4.8,FALSE,5,5,0,0,6.9,184,1.035116,4.318351,2.761227,294
TRUE,12,13,TRUE,TRUE,"Union Station, Stanton Park, Kingman Park",38.90062,-76.98596,Entire home/apt,10,3,4,2,29,TRUE,14,40,70,344,94,82,4,4.88,4.96,4.95,4.96,4.95,4.68,4.86,FALSE,5,5,0,0,6.75,80,1.006508,4.327493,2.737729,318
TRUE,1,1,TRUE,TRUE,"Takoma, Brightwood, Manor Park",38.95813,-77.00847,Entire home/apt,2,1,1,2,28,TRUE,1,19,38,128,46,42,4,4.96,4.93,4.98,5,5,4.85,4.96,FALSE,1,1,0,0,3.3,3438,0.54565,7.47826,3.823586,86
FALSE,6,14,TRUE,TRUE,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.90978,-77.01266,Entire home/apt,7,3,3,3,365,TRUE,3,19,42,291,128,92,7,4.46,4.63,4.59,4.75,4.53,4.55,4.48,FALSE,5,5,0,0,7.98,66,0.541902,4.195306,1.296995,207
FALSE,5,7,TRUE,TRUE,"Kalorama Heights, Adams Morgan, Lanier Heights",38.92218,-77.04473,Entire home/apt,4,1,2,2,1125,TRUE,4,20,42,316,110,87,5,4.74,4.82,4.69,4.9,4.92,4.96,4.83,FALSE,5,5,0,0,7.19,104,0.45445,4.849866,1.113816,125
FALSE,2,5,TRUE,TRUE,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90174,-77.03245,Entire home/apt,2,1,1,1,365,TRUE,20,20,28,47,23,23,6,4.65,4.83,4.87,4.61,4.87,4.96,4.78,TRUE,2,2,0,0,7.19,74,0.068657,3.436431,0.444475,285
TRUE,3,3,TRUE,TRUE,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90625,-77.01215,Entire home/apt,4,1,2,3,1125,TRUE,10,32,59,334,62,54,6,4.87,4.95,4.84,4.94,4.98,4.65,4.82,TRUE,1,1,0,0,4.44,80,0.486684,3.974117,1.313387,111
TRUE,1,1,TRUE,TRUE,"Shaw, Logan Circle",38.91357,-77.0264,Entire home/apt,5,2,3,1,27,TRUE,1,10,39,39,111,99,8,4.98,5,4.99,5,5,5,4.98,FALSE,1,1,0,0,7.71,43,0.237831,4.283482,0.70914,224
TRUE,1,1,TRUE,TRUE,"Howard University, Le Droit Park, Cardozo/Shaw",38.91499,-77.0199,Entire home/apt,3,1,2,2,12,TRUE,1,2,9,75,100,94,6,4.93,4.96,4.95,4.9,4.98,4.92,4.88,FALSE,1,1,0,0,7.43,55,0.148938,4.440741,1.049151,86
FALSE,7,22,TRUE,TRUE,"Union Station, Stanton Park, Kingman Park",38.906929,-77.000954,Entire home/apt,2,,1,1,1125,TRUE,17,42,72,182,80,80,0,4.61,4.81,4.81,4.44,4.58,4.79,4.74,TRUE,7,7,0,0,7.43,48,0.109838,4.254985,1.90523,231
TRUE,12,13,TRUE,TRUE,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92467,-77.02733,Entire home/apt,14,5,6,2,29,TRUE,12,34,64,318,69,64,8,4.81,4.94,4.86,4.97,4.96,4.74,4.71,FALSE,5,5,0,0,5.24,291,0.35311,5.037385,1.307793,453
FALSE,13,17,TRUE,TRUE,"Georgetown, Burleith/Hillandale",38.908882,-77.064516,Entire home/apt,5,2,3,1,29,TRUE,10,26,54,132,11,11,4,4.82,4.91,4.91,4.73,4.73,5,4.82,FALSE,11,11,0,0,5.24,103,0.942069,4.167799,1.468218,164
FALSE,201,253,TRUE,TRUE,"Dupont Circle, Connecticut Avenue/K Street",38.9134,-77.03778,Entire home/apt,2,1,1,31,45,TRUE,23,29,59,334,36,35,0,4.78,4.81,4.86,4.92,4.94,4.97,4.69,TRUE,156,150,5,0,2.94,61,0.397221,4.229702,0.430335,108
TRUE,1,1,TRUE,TRUE,"Colonial Village, Shepherd Park, North Portal Estates",39.00198,-77.04318,Entire home/apt,5,2,2,2,14,TRUE,9,28,49,321,38,35,2,4.95,5,5,4.97,5,4.97,4.95,FALSE,1,1,0,0,2.94,46,0.849583,10.345802,6.548284,182
FALSE,7,22,TRUE,TRUE,"Union Station, Stanton Park, Kingman Park",38.906685,-77.000992,Entire home/apt,4,2,2,1,1125,TRUE,30,60,90,200,92,92,0,4.58,4.68,4.77,4.22,4.37,4.7,4.62,TRUE,7,7,0,0,8.49,43,0.110141,4.239098,1.903456,332
TRUE,1,1,TRUE,TRUE,"Union Station, Stanton Park, Kingman Park",38.90372,-77.00146,Entire home/apt,6,2,3,1,120,TRUE,4,10,31,286,110,110,15,4.9,4.94,4.81,4.96,4.96,4.95,4.84,FALSE,1,1,0,0,9.51,72,0.242555,4.046583,1.893606,145
FALSE,45,83,TRUE,TRUE,"Dupont Circle, Connecticut Avenue/K Street",38.9043,-77.04165,Private room,2,,1,2,365,TRUE,25,54,84,345,266,266,22,4.45,4.64,4.56,4.43,4.4,4.84,4.57,TRUE,37,29,8,0,29.34,-1,0.127697,3.607888,0.321587,262
FALSE,45,83,TRUE,TRUE,"Dupont Circle, Connecticut Avenue/K Street",38.90354,-77.0415,Private room,2,,1,2,365,TRUE,19,49,79,340,76,76,4,4.49,4.72,4.64,4.43,4.46,4.82,4.64,TRUE,37,29,8,0,8.51,380,0.097923,3.555078,0.35102,256
FALSE,45,83,TRUE,TRUE,"Dupont Circle, Connecticut Avenue/K Street",38.90294,-77.04228,Private room,2,,1,2,365,TRUE,24,54,84,359,132,132,11,4.18,4.45,4.45,4.34,4.18,4.73,4.19,TRUE,37,29,8,0,14.78,43,0.137837,3.516359,0.409519,229
TRUE,1,1,TRUE,TRUE,"Shaw, Logan Circle",38.91237,-77.02551,Entire home/apt,2,,1,2,365,TRUE,2,21,51,230,62,62,2,4.84,4.94,4.9,4.94,4.94,4.77,4.73,FALSE,1,1,0,0,5.34,38,0.205522,4.208492,0.701195,116
FALSE,1,1,TRUE,TRUE,"Capitol Hill, Lincoln Park",38.888888,-76.995571,Entire home/apt,4,1,2,2,7,TRUE,6,36,66,155,13,13,4,5,5,5,5,4.85,5,4.85,FALSE,1,1,0,0,5.34,233,0.294677,3.380549,2.528745,176
TRUE,1,1,TRUE,TRUE,"Union Station, Stanton Park, Kingman Park",38.89899,-76.99751,Entire home/apt,4,2,3,2,7,TRUE,7,26,48,121,75,75,5,4.92,4.88,4.84,4.97,4.97,4.93,4.87,FALSE,1,1,0,0,6.34,130,0.531712,3.873551,2.163164,206
TRUE,1,1,TRUE,TRUE,"Union Station, Stanton Park, Kingman Park",38.90282,-76.99887,Entire home/apt,4,1,1,2,1125,TRUE,6,22,42,308,67,67,4,4.99,5,4.97,5,5,4.99,4.94,FALSE,1,1,0,0,5.79,-1,0.364123,4.059856,2.038122,146
TRUE,4,4,TRUE,TRUE,"Union Station, Stanton Park, Kingman Park",38.89915,-77.00084,Entire home/apt,4,,2,1,1125,TRUE,0,12,42,42,97,97,12,4.89,4.93,4.94,4.97,4.94,4.98,4.87,FALSE,4,4,0,0,8.2,109,0.361261,3.788838,1.99026,128
TRUE,1,5,TRUE,TRUE,"Brookland, Brentwood, Langdon",38.92914,-76.97168,Entire home/apt,2,1,1,1,1125,TRUE,11,33,60,330,77,77,8,5,5,4.97,5,5,4.81,4.92,TRUE,1,1,0,0,6.64,71,1.24366,6.363931,3.773628,249
FALSE,4,6,TRUE,TRUE,"West End, Foggy Bottom, GWU",38.903419,-77.053596,Entire home/apt,4,1,1,1,365,TRUE,28,58,88,362,40,40,4,4.5,4.5,4.38,4.85,4.55,4.9,4.53,TRUE,4,4,0,0,5.8,436,0.256778,3.639892,0.922545,289
TRUE,2,2,TRUE,TRUE,"Shaw, Logan Circle",38.90734,-77.02445,Entire home/apt,5,2,3,1,365,TRUE,5,18,29,118,62,60,5,4.84,4.82,4.98,4.9,4.81,4.95,4.73,TRUE,2,2,0,0,4.96,278,0.147799,3.875683,0.659921,280
TRUE,1,1,TRUE,FALSE,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92975,-77.01963,Entire home/apt,6,2,3,2,1125,TRUE,7,29,52,141,27,27,2,4.96,4.96,4.89,5,4.93,4.96,4.89,FALSE,1,1,0,0,4.18,522,0.568329,5.442744,1.805207,199
TRUE,4,4,TRUE,TRUE,"Capitol Hill, Lincoln Park",38.8844,-76.99085,Entire home/apt,2,1,1,2,365,TRUE,1,26,56,235,39,39,4,4.95,4.95,4.87,4.95,4.97,4.95,4.92,FALSE,4,4,0,0,4.18,63,0.273591,3.336443,2.903744,147
TRUE,20,21,TRUE,FALSE,"Dupont Circle, Connecticut Avenue/K Street",38.90425,-77.0376,Entire home/apt,4,2,2,2,365,TRUE,10,30,60,240,22,22,3,4.86,4.91,4.86,4.91,5,4.82,4.77,FALSE,20,20,0,0,4.18,1949,0.132577,3.598354,0.206903,214
TRUE,82,250,TRUE,TRUE,"Brookland, Brentwood, Langdon",38.92297,-76.99094,Entire home/apt,6,2,3,2,100,TRUE,11,28,28,28,23,23,2,4.87,4.91,4.87,5,4.96,4.87,4.83,FALSE,79,79,0,0,4.18,62,0.295694,5.482105,2.667871,106
TRUE,1,1,TRUE,TRUE,"Shaw, Logan Circle",38.91084,-77.02714,Entire home/apt,4,2,3,1,365,TRUE,4,8,28,212,82,82,6,4.94,4.98,4.98,5,4.99,4.99,4.84,FALSE,1,1,0,0,7.88,51,0.331688,4.091498,0.57503,184
FALSE,1,1,TRUE,FALSE,"Union Station, Stanton Park, Kingman Park",38.89543,-76.99689,Entire home/apt,4,1,2,3,365,TRUE,3,27,57,146,17,17,3,4.65,4.94,4.47,5,5,5,4.82,FALSE,1,1,0,0,2.88,51,0.580875,3.690028,2.270727,163
TRUE,47,138,TRUE,TRUE,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91838,-77.0137,Entire home/apt,6,3,3,2,1000,TRUE,10,25,51,51,20,20,1,5,4.9,4.9,4.95,4.9,4.95,4.85,FALSE,31,31,0,0,2.88,-1,0.551014,4.746876,1.451553,360
TRUE,3,4,TRUE,FALSE,"Capitol Hill, Lincoln Park",38.8816,-76.9972,Entire home/apt,4,,2,3,365,TRUE,11,31,60,60,10,10,2,5,5,5,4.8,5,4.9,4.9,TRUE,3,3,0,0,2.88,37,0.218481,2.958047,2.747254,109
FALSE,15,17,TRUE,TRUE,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.925313,-77.025521,Entire home/apt,4,1,2,3,365,TRUE,6,32,52,52,7,7,3,5,5,4.86,5,4.86,5,5,TRUE,4,4,0,0,2.88,650,0.411697,5.092761,1.387709,100
TRUE,1,1,TRUE,FALSE,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.9171,-77.01157,Entire home/apt,4,1,2,1,365,TRUE,4,17,45,125,86,86,7,4.8,4.81,4.94,4.95,4.9,4.9,4.8,TRUE,1,1,0,0,8.38,-1,0.602318,4.693901,1.506288,129
FALSE,1,1,TRUE,TRUE,"Shaw, Logan Circle",38.91091,-77.0229,Entire home/apt,4,,2,1,365,TRUE,2,10,22,263,19,19,6,4.89,4.89,4.79,5,5,4.79,4.79,TRUE,1,1,0,0,8.38,53,0.185178,4.132978,0.784917,85
TRUE,20,21,TRUE,FALSE,"Dupont Circle, Connecticut Avenue/K Street",38.90451,-77.03789,Entire home/apt,2,,1,2,365,TRUE,5,26,56,236,65,65,3,4.82,4.95,4.89,4.86,4.98,4.97,4.83,FALSE,20,20,0,0,6.46,88,0.131468,3.616304,0.192884,124
TRUE,20,21,TRUE,FALSE,"Dupont Circle, Connecticut Avenue/K Street",38.90305,-77.0379,Entire home/apt,2,,1,2,365,TRUE,6,21,51,227,60,60,5,4.95,4.95,4.98,4.95,4.95,5,4.92,FALSE,20,20,0,0,5.61,701,0.096199,3.515566,0.291214,120
TRUE,1,1,TRUE,TRUE,"Capitol Hill, Lincoln Park",38.88822,-76.99196,Entire home/apt,3,1,1,2,10,TRUE,2,3,29,29,65,65,3,5,5,5,5,5,5,4.92,FALSE,1,1,0,0,6.33,-1,0.327541,3.476713,2.718119,90
TRUE,1,1,TRUE,FALSE,Historic Anacostia,38.86445,-76.98382,Entire home/apt,4,2,2,1,1125,TRUE,7,7,7,8,62,62,5,4.84,4.95,4.92,4.95,4.95,4.65,4.77,TRUE,1,1,0,0,5.76,411,0.620757,2.979921,4.076192,149
TRUE,1,1,TRUE,FALSE,"Capitol Hill, Lincoln Park",38.8894,-76.98797,Entire home/apt,4,1,1,1,7,TRUE,0,0,0,0,79,79,6,4.91,4.86,4.97,4.89,4.96,4.89,4.87,TRUE,1,1,0,0,7.55,381,0.538149,3.683742,2.86943,120
TRUE,1,1,TRUE,TRUE,"Georgetown, Burleith/Hillandale",38.905781,-77.05722,Entire home/apt,3,1,2,2,30,TRUE,4,26,56,235,29,29,5,4.9,4.9,4.9,4.97,4.9,4.97,4.72,FALSE,1,1,0,0,4.48,81,0.507861,3.8458,1.081402,126
FALSE,45,83,TRUE,TRUE,"Near Southeast, Navy Yard",38.87791,-76.99542,Entire home/apt,2,,1,2,365,TRUE,8,26,49,303,41,41,3,4.76,4.78,4.78,4.85,4.88,4.88,4.85,TRUE,37,29,8,0,4.56,123,0.464713,2.862206,2.986238,151
FALSE,45,83,TRUE,TRUE,"Near Southeast, Navy Yard",38.87593,-76.99545,Entire home/apt,4,1,,2,365,TRUE,24,51,81,356,107,107,11,4.65,4.76,4.75,4.64,4.57,4.77,4.67,TRUE,37,29,8,0,12.21,150,0.512264,2.777976,3.079207,198
FALSE,45,83,TRUE,TRUE,"Near Southeast, Navy Yard",38.8774,-76.99358,Entire home/apt,6,2,,2,365,TRUE,21,51,81,356,161,161,11,4.79,4.89,4.89,4.78,4.73,4.78,4.71,TRUE,37,29,8,0,17.89,80,0.50482,2.917988,3.082108,286
TRUE,3,4,TRUE,TRUE,"Union Station, Stanton Park, Kingman Park",38.89854,-76.99749,Entire home/apt,6,2,2,2,365,TRUE,2,9,23,243,72,72,6,4.94,4.99,4.96,4.97,4.93,4.89,4.93,TRUE,1,1,0,0,7.37,-1,0.528758,3.848241,2.172521,164
FALSE,45,83,TRUE,TRUE,"Georgetown, Burleith/Hillandale",38.90406,-77.05947,Entire home/apt,6,2,3,2,365,TRUE,23,51,81,355,83,83,10,4.46,4.66,4.45,4.69,4.55,4.88,4.52,TRUE,37,29,8,0,9.58,-1,0.539259,3.766376,1.215673,293
FALSE,45,83,TRUE,TRUE,"Georgetown, Burleith/Hillandale",38.90391,-77.05744,Entire home/apt,4,,2,2,365,TRUE,22,51,81,355,97,97,4,4.54,4.62,4.61,4.82,4.65,4.92,4.57,TRUE,37,29,8,0,11.19,46,0.439187,3.724882,1.112037,215
FALSE,45,83,TRUE,TRUE,"Georgetown, Burleith/Hillandale",38.90567,-77.0576,Entire home/apt,4,1,1,2,365,TRUE,24,54,84,358,71,71,7,4.41,4.44,4.58,4.58,4.44,4.75,4.27,TRUE,37,29,8,0,8.45,111,0.517532,3.843902,1.102168,246
TRUE,20,21,TRUE,FALSE,"Dupont Circle, Connecticut Avenue/K Street",38.90225,-77.03596,Entire home/apt,4,2,2,2,365,TRUE,7,26,54,230,51,51,3,4.78,4.86,4.92,4.86,4.96,4.96,4.71,FALSE,20,20,0,0,6.02,52,0.138213,3.461574,0.345164,215
TRUE,20,21,TRUE,FALSE,"Dupont Circle, Connecticut Avenue/K Street",38.90451,-77.03642,Entire home/apt,2,,1,2,365,TRUE,3,18,48,228,53,53,4,4.94,4.98,4.92,4.94,5,4.98,4.94,FALSE,20,20,0,0,6.21,233,0.195774,3.616923,0.187345,121
TRUE,20,21,TRUE,FALSE,"Dupont Circle, Connecticut Avenue/K Street",38.90364,-77.03586,Entire home/apt,2,,1,2,365,TRUE,3,17,44,220,51,51,6,4.98,4.98,4.98,4.96,4.98,5,4.88,FALSE,20,20,0,0,5.98,82,0.197639,3.557592,0.251748,125
TRUE,20,21,TRUE,FALSE,"Dupont Circle, Connecticut Avenue/K Street",38.903381,-77.036858,Entire home/apt,2,,1,2,365,TRUE,7,25,55,235,54,54,4,4.91,4.94,4.94,4.85,4.96,5,4.89,FALSE,20,20,0,0,6.3,176,0.151254,3.538668,0.26352,119
TRUE,1,1,TRUE,TRUE,"Brookland, Brentwood, Langdon",38.91957,-76.98672,Entire home/apt,4,2,,2,30,TRUE,12,22,22,22,52,52,9,4.77,4.83,4.85,4.96,4.94,4.29,4.71,FALSE,1,1,0,0,5.89,191,0.499423,5.382625,2.793146,113
TRUE,1,1,TRUE,TRUE,"Capitol Hill, Lincoln Park",38.889,-76.97858,Entire home/apt,2,1,1,1,10,TRUE,4,18,42,42,60,60,8,5,5,5,5,5,4.95,4.95,FALSE,1,1,0,0,8.14,36,0.176193,4.037273,3.336325,143
FALSE,20,36,TRUE,FALSE,"Congress Heights, Bellevue, Washington Highlands",38.83999,-76.99556,Private room,2,1,1,2,365,TRUE,29,59,89,364,35,35,3,4.14,4.23,4.03,4.63,4.43,4.17,4.29,FALSE,15,0,15,0,4.43,120,0.541115,2.384463,5.129024,59
FALSE,21,34,TRUE,TRUE,"Congress Heights, Bellevue, Washington Highlands",38.84069,-77.00612,Private room,2,1,1,2,365,TRUE,27,57,87,362,22,22,1,4.05,4.14,4.36,4.45,4.45,3.73,4.23,FALSE,5,1,4,0,4.43,368,0.994258,1.849513,4.870517,43
TRUE,1,1,TRUE,TRUE,"West End, Foggy Bottom, GWU",38.89939,-77.05222,Entire home/apt,4,2,3,2,1125,TRUE,4,17,39,273,28,28,3,4.93,5,4.96,5,4.93,4.96,4.86,FALSE,1,1,0,0,5.03,-1,0.137165,3.352566,0.974516,270
TRUE,1,1,TRUE,FALSE,"Capitol View, Marshall Heights, Benning Heights",38.8805,-76.94046,Entire home/apt,6,2,4,1,1125,TRUE,21,48,78,168,26,26,4,4.73,4.88,4.73,4.92,4.96,4.69,4.69,FALSE,1,1,0,0,5.03,-1,0.731814,5.513549,5.4332,189
TRUE,1,1,TRUE,TRUE,"Howard University, Le Droit Park, Cardozo/Shaw",38.91807,-77.01936,Entire home/apt,4,1,1,1,30,TRUE,11,24,42,131,51,51,0,4.94,4.98,4.98,4.96,5,4.94,4.94,FALSE,1,1,0,0,7.05,79,0.344128,4.654523,1.194462,138
TRUE,1,1,TRUE,TRUE,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.9162,-77.00137,Entire home/apt,2,1,1,2,365,TRUE,0,0,0,0,31,31,0,4.94,4.97,4.9,5,4.9,4.71,4.94,FALSE,1,1,0,0,6.79,947,0.44232,4.823789,1.982844,65
TRUE,1,1,FALSE,FALSE,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",38.88113,-76.9628,Entire home/apt,6,3,3,1,365,TRUE,10,21,42,132,31,31,9,4.9,5,5,5,5,4.74,4.97,FALSE,1,1,0,0,7.38,52,0.849888,4.446296,4.319661,161
TRUE,1,1,TRUE,TRUE,"Georgetown, Burleith/Hillandale",38.91624,-77.07567,Entire home/apt,8,3,6,1,365,TRUE,5,19,41,279,48,48,6,4.94,4.9,4.96,4.98,4.94,5,4.92,TRUE,1,1,0,0,9.11,95,1.375332,4.86178,2.147399,459
TRUE,2,4,TRUE,TRUE,"Howard University, Le Droit Park, Cardozo/Shaw",38.916884,-77.015002,Entire home/apt,3,,2,2,1125,TRUE,2,16,34,65,7,7,7,5,5,5,5,5,4.71,4.86,FALSE,2,1,1,0,7,141,0.435011,4.629103,1.339223,88
FALSE,5,6,TRUE,TRUE,"Near Southeast, Navy Yard",38.87621,-77.00873,Entire home/apt,2,1,1,1,365,TRUE,20,38,68,97,7,7,7,4.86,5,5,4.29,4.57,5,4.86,TRUE,5,5,0,0,7,38,0.193986,2.263742,2.607959,208
TRUE,1,5,TRUE,FALSE,"Shaw, Logan Circle",38.90777,-77.0203,Private room,4,2,2,3,1125,TRUE,3,17,37,297,36,36,5,4.83,4.89,4.86,5,4.83,4.81,4.83,TRUE,1,0,1,0,6.51,372,0.125321,3.950343,0.880679,130
TRUE,2,2,TRUE,TRUE,"Georgetown, Burleith/Hillandale",38.90526,-77.06688,Entire home/apt,3,1,1,1,14,TRUE,8,16,28,238,28,28,8,5,5,5,5,5,5,4.93,FALSE,2,2,0,0,6.51,66,0.67457,3.980803,1.594569,167
FALSE,1,2,TRUE,TRUE,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.92198,-77.01179,Entire home/apt,3,1,2,2,1125,TRUE,7,30,58,326,68,68,4,4.66,4.85,4.69,4.72,4.79,4.82,4.74,FALSE,1,1,0,0,8.29,47,0.794679,5.013413,1.676646,92
TRUE,1,1,TRUE,TRUE,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92925,-77.02311,Entire home/apt,2,1,2,2,31,TRUE,10,28,47,126,48,48,5,4.94,4.98,5,4.94,5,4.92,4.98,FALSE,1,1,0,0,6.08,44,0.509845,5.379197,1.687892,98
FALSE,1,1,TRUE,FALSE,"Capitol Hill, Lincoln Park",38.88968,-76.99005,Entire home/apt,4,1,2,3,30,TRUE,11,29,56,318,29,29,2,4.83,4.9,4.93,4.83,4.83,4.9,4.83,TRUE,1,1,0,0,4.81,781,0.470079,3.619509,2.761689,217
FALSE,10,17,TRUE,TRUE,"Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights",38.8946,-76.91497,Private room,2,1,1,1,365,TRUE,8,8,8,205,29,29,2,4.72,4.83,4.72,4.9,4.76,4.31,4.62,TRUE,9,2,7,0,4.81,-1,0.391356,6.316589,6.52051,44
FALSE,1,1,TRUE,TRUE,"Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights",38.90273,-76.92723,Entire home/apt,4,2,3,1,1125,TRUE,4,24,54,126,11,11,4,5,5,5,5,5,4.64,5,FALSE,1,1,0,0,3.93,215,0.568176,6.817803,5.820687,100
FALSE,1,1,TRUE,TRUE,"Union Station, Stanton Park, Kingman Park",38.897182,-77.002634,Entire home/apt,4,1,2,3,30,TRUE,3,11,26,186,16,16,6,4.94,4.88,5,4.94,4.94,5,4.81,TRUE,1,1,0,0,3.93,478,0.256722,3.623502,1.943172,134
FALSE,4,6,TRUE,TRUE,"West End, Foggy Bottom, GWU",38.903419,-77.053596,Entire home/apt,2,1,1,1,365,TRUE,8,31,61,333,42,42,9,4.71,4.74,4.67,4.88,4.74,4.95,4.5,TRUE,4,4,0,0,8.87,115,0.256778,3.639892,0.922545,167
FALSE,1,1,TRUE,TRUE,"Sheridan, Barry Farm, Buena Vista",38.85776,-76.98766,Entire home/apt,6,2,3,1,30,TRUE,0,0,0,0,37,37,2,4.78,4.84,4.89,4.92,4.78,4.43,4.81,FALSE,1,1,0,0,5.69,142,0.544414,2.680563,4.295115,106
FALSE,13,17,TRUE,TRUE,"Georgetown, Burleith/Hillandale",38.907518,-77.063429,Entire home/apt,4,1,2,1,29,TRUE,16,40,70,160,11,11,7,5,4.91,5,5,5,5,5,FALSE,11,11,0,0,5.69,-1,0.8406,4.059756,1.406223,139
TRUE,3,3,TRUE,TRUE,"Hawthorne, Barnaby Woods, Chevy Chase",38.96596,-77.0789,Entire home/apt,5,1,3,1,365,TRUE,7,26,43,309,33,33,6,4.91,4.94,5,4.94,4.97,5,4.82,TRUE,3,3,0,0,6.35,72,0.551049,8.154194,4.625317,125
TRUE,1,1,FALSE,TRUE,"Spring Valley, Palisades, Wesley Heights, Foxhall Crescent, Foxhall Village, Georgetown Reservoir",38.90974,-77.087875,Entire home/apt,2,1,1,2,30,TRUE,15,27,49,312,20,20,1,4.95,5,5,5,5,5,5,FALSE,1,1,0,0,4.14,261,1.30725,4.78439,2.707354,122
FALSE,1,1,TRUE,TRUE,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.926188,-76.996217,Entire home/apt,4,2,2,2,1125,TRUE,12,32,62,336,12,12,1,4.67,4.58,4.92,5,5,4.83,4.67,TRUE,1,1,0,0,4.14,394,0.353646,5.564765,2.523046,133
